Year,Month,Province,Total_Population,Total_Vehicles,New_Factories,Rainfall,PM2.5
2022,Aug,ภูเก็ต,417891,481700.0,6,428.45,10.0
2022,Aug,ยะลา,545913,316009.0,10,204.2,12.5
2022,Aug,สงขลา,1431063,904539.0,56,42.9,17.0
2022,Aug,สุราษฎร์ธานี,1073663,667350.0,45,0.4,10.0
2022,Aug,สตูล,325303,142100.0,10,133.3,10.0
2022,Aug,ตรัง,638206,357902.0,20,0.3,11.0
2022,Aug,ชุมพร,509385,321015.0,36,57.0,11.643538461538462
2022,Aug,กระบี่,480057,271091.0,9,,11.643538461538462
2022,Aug,พัทลุง,521619,266047.0,34,58.3,11.643538461538462
2022,Aug,ปัตตานี,732955,263130.0,4,198.0,11.643538461538462
2022,Aug,ระนอง,194226,102574.0,12,394.6,11.643538461538462
2022,Aug,พังงา,267442,126864.0,4,0.1,11.643538461538462
2022,Sep,กรุงเทพมหานคร,5494932,11617177.0,55,291.2,16.833333333333332
2022,Sep,นนทบุรี,1295916,186029.0,37,,12.0
2022,Sep,ปทุมธานี,1201532,180263.0,80,0.0,12.0
2022,Sep,สมุทรปราการ,1360227,170823.0,171,,16.6
2022,Sep,สมุทรสาคร,589428,256536.0,196,,16.0
2022,Sep,นครปฐม,921882,518617.0,69,,10.0
2022,Sep,พระนครศรีอยุธยา,820417,523625.0,73,0.0,12.0
2022,Sep,สระบุรี,638582,460490.0,45,,23.5
2022,Sep,ลพบุรี,735293,452352.0,18,354.1,12.0
2022,Sep,สิงห์บุรี,202797,143809.0,12,,16.0
2022,Sep,อ่างทอง,272587,160529.0,6,,11.182065268065267
2022,Sep,ชัยนาท,318308,181917.0,14,0.0,11.182065268065267
2022,Sep,สมุทรสงคราม,189453,84345.0,5,,8.0
2022,Sep,นครสวรรค์,1028814,619855.0,28,276.7,10.0
2022,Sep,อุทัยธานี,323860,193903.0,1,,11.0
2022,Sep,เชียงราย,1299636,801646.0,23,251.6,12.0
2022,Sep,เชียงใหม่,1792474,1577123.0,29,452.9,11.5
2022,Sep,น่าน,474539,259023.0,29,201.4,14.5
2022,Sep,พะเยา,461431,282785.0,16,383.8,10.0
2022,Sep,พิษณุโลก,844494,568666.0,12,379.2,10.0
2022,Sep,แพร่,430669,277974.0,14,235.7,11.0
2022,Sep,แม่ฮ่องสอน,286786,78170.0,1,369.6,8.0
2022,Sep,ลำปาง,718790,471928.0,32,355.2,9.333333333333334
2022,Sep,ลำพูน,399557,285317.0,12,340.2,10.0
2022,Sep,ตาก,684140,258391.0,6,205.55,8.0
2022,Sep,อุตรดิตถ์,442949,277671.0,7,227.3,12.0
2022,Sep,สุโขทัย,581652,343216.0,8,,8.0
2022,Sep,พิจิตร,525944,302811.0,21,0.0,8.0
2022,Sep,เพชรบูรณ์,973386,499294.0,18,380.0333333,10.0
2022,Sep,กำแพงเพชร,708775,389627.0,9,330.5,7.0
2022,Sep,ขอนแก่น,1784641,943861.0,33,455.0,18.0
2022,Sep,นครราชสีมา,2630058,1484062.0,56,265.3,16.0
2022,Sep,นครพนม,716647,236109.0,7,283.2,12.0
2022,Sep,เลย,637341,302914.0,16,301.8,8.0
2022,Sep,หนองคาย,515795,217800.0,14,282.1,11.0
2022,Sep,อุบลราชธานี,1869806,818535.0,42,653.9,8.0
2022,Sep,สกลนคร,1145187,552235.0,12,257.8,10.0
2022,Sep,อุดรธานี,1563048,764906.0,13,0.0,10.0
2022,Sep,บุรีรัมย์,1576915,565774.0,12,392.1,7.0
2022,Sep,มุกดาหาร,351588,186747.0,10,306.0,11.0
2022,Sep,บึงกาฬ,421684,136050.0,5,,10.0
2022,Sep,กาฬสินธุ์,972101,329012.0,24,,15.0
2022,Sep,ชัยภูมิ,1117925,403969.0,12,516.1,13.0
2022,Sep,ยโสธร,531599,227029.0,14,,15.0
2022,Sep,อำนาจเจริญ,375382,138096.0,4,,13.0
2022,Sep,สุรินทร์,1372910,511146.0,17,676.3,8.0
2022,Sep,ศรีสะเกษ,1454730,458690.0,13,0.0,7.0
2022,Sep,ร้อยเอ็ด,1291131,460803.0,24,289.5,11.182065268065267
2022,Sep,มหาสารคาม,944605,388377.0,8,254.1,11.182065268065267
2022,Sep,หนองบัวลำภู,508325,176974.0,5,,11.182065268065267
2022,Sep,ฉะเชิงเทรา,726687,441305.0,64,0.0,12.0
2022,Sep,ชลบุรี,1594758,1743360.0,179,301.9,11.666666666666666
2022,Sep,ตราด,227808,136727.0,17,917.9,5.0
2022,Sep,ระยอง,759386,828645.0,105,650.9,12.6
2022,Sep,สระแก้ว,562816,288531.0,16,316.5,9.0
2022,Sep,ปราจีนบุรี,497778,293713.0,48,424.05,16.0
2022,Sep,จันทบุรี,536144,435709.0,15,836.7,8.0
2022,Sep,นครนายก,260406,142658.0,0,,13.0
2022,Sep,กาญจนบุรี,894283,422530.0,43,288.6,6.0
2022,Sep,ราชบุรี,865807,539875.0,31,0.0,13.0
2022,Sep,สุพรรณบุรี,830695,512457.0,21,262.1,9.0
2022,Sep,ประจวบคีรีขันธ์,553298,353914.0,9,45.1,9.0
2022,Sep,เพชรบุรี,482950,359931.0,24,99.8,11.182065268065267
2022,Sep,นราธิวาส,814121,265965.0,11,183.0,13.0
2022,Sep,นครศรีธรรมราช,1545147,672352.0,23,0.0,13.0
2022,Sep,ภูเก็ต,417891,481700.0,6,392.0,10.0
2022,Sep,ยะลา,545913,316009.0,10,0.0,11.0
2022,Sep,สงขลา,1431063,904539.0,56,125.4,16.0
2022,Sep,สุราษฎร์ธานี,1073663,667350.0,45,0.1,10.0
2022,Sep,สตูล,325303,142100.0,10,300.3,10.0
2022,Sep,ตรัง,638206,357902.0,20,0.2,11.0
2022,Sep,ชุมพร,509385,321015.0,36,203.6,11.182065268065267
2022,Sep,กระบี่,480057,271091.0,9,,11.182065268065267
2022,Sep,พัทลุง,521619,266047.0,34,0.0,11.182065268065267
2022,Sep,ปัตตานี,732955,263130.0,4,116.1,11.182065268065267
2022,Sep,ระนอง,194226,102574.0,12,866.7,11.182065268065267
2022,Sep,พังงา,267442,126864.0,4,0.4,11.182065268065267
2022,Oct,กรุงเทพมหานคร,5494932,11617177.0,55,208.4666667,24.916666666666668
2022,Oct,นนทบุรี,1295916,186029.0,37,,23.0
2022,Oct,ปทุมธานี,1201532,180263.0,80,209.1,20.0
2022,Oct,สมุทรปราการ,1360227,170823.0,171,,25.4
2022,Oct,สมุทรสาคร,589428,256536.0,196,,27.5
2022,Oct,นครปฐม,921882,518617.0,69,,23.0
2022,Oct,พระนครศรีอยุธยา,820417,523625.0,73,282.6,19.0
2022,Oct,สระบุรี,638582,460490.0,45,,27.0
2022,Oct,ลพบุรี,735293,452352.0,18,153.4625,19.0
2022,Oct,สิงห์บุรี,202797,143809.0,12,,18.5
2022,Oct,อ่างทอง,272587,160529.0,6,,15.50441958041958
2022,Oct,ชัยนาท,318308,181917.0,14,223.2,15.50441958041958
2022,Oct,สมุทรสงคราม,189453,84345.0,5,,21.0
2022,Oct,นครสวรรค์,1028814,619855.0,28,133.3666667,17.0
2022,Oct,อุทัยธานี,323860,193903.0,1,,20.0
2022,Oct,เชียงราย,1299636,801646.0,23,220.9666667,14.5
2022,Oct,เชียงใหม่,1792474,1577123.0,29,195.6,17.0
2022,Oct,น่าน,474539,259023.0,29,126.6666667,20.0
2022,Oct,พะเยา,461431,282785.0,16,205.15,15.0
2022,Oct,พิษณุโลก,844494,568666.0,12,272.25,20.0
2022,Oct,แพร่,430669,277974.0,14,125.85,22.0
2022,Oct,แม่ฮ่องสอน,286786,78170.0,1,109.65,11.0
2022,Oct,ลำปาง,718790,471928.0,32,186.55,14.333333333333334
2022,Oct,ลำพูน,399557,285317.0,12,161.35,17.0
2022,Oct,ตาก,684140,258391.0,6,181.475,15.0
2022,Oct,อุตรดิตถ์,442949,277671.0,7,232.05,18.0
2022,Oct,สุโขทัย,581652,343216.0,8,,16.0
2022,Oct,พิจิตร,525944,302811.0,21,0.0,17.0
2022,Oct,เพชรบูรณ์,973386,499294.0,18,167.15,17.0
2022,Oct,กำแพงเพชร,708775,389627.0,9,235.4,14.0
2022,Oct,ขอนแก่น,1784641,943861.0,33,101.1666667,18.75
2022,Oct,นครราชสีมา,2630058,1484062.0,56,234.9166667,24.0
2022,Oct,นครพนม,716647,236109.0,7,191.2666667,24.0
2022,Oct,เลย,637341,302914.0,16,225.6,22.0
2022,Oct,หนองคาย,515795,217800.0,14,45.6,24.0
2022,Oct,อุบลราชธานี,1869806,818535.0,42,179.3333333,19.0
2022,Oct,สกลนคร,1145187,552235.0,12,115.3333333,20.0
2022,Oct,อุดรธานี,1563048,764906.0,13,1.0,18.0
2022,Oct,บุรีรัมย์,1576915,565774.0,12,203.2,19.0
2022,Oct,มุกดาหาร,351588,186747.0,10,71.65,19.0
2022,Oct,บึงกาฬ,421684,136050.0,5,,12.0
2022,Oct,กาฬสินธุ์,972101,329012.0,24,,25.0
2022,Oct,ชัยภูมิ,1117925,403969.0,12,82.75,19.0
2022,Oct,ยโสธร,531599,227029.0,14,,17.5
2022,Oct,อำนาจเจริญ,375382,138096.0,4,,20.0
2022,Oct,สุรินทร์,1372910,511146.0,17,148.7333333,15.0
2022,Oct,ศรีสะเกษ,1454730,458690.0,13,249.0,14.0
2022,Oct,ร้อยเอ็ด,1291131,460803.0,24,81.16666667,15.50441958041958
2022,Oct,มหาสารคาม,944605,388377.0,8,120.9,15.50441958041958
2022,Oct,หนองบัวลำภู,508325,176974.0,5,,15.50441958041958
2022,Oct,ฉะเชิงเทรา,726687,441305.0,64,276.5,18.0
2022,Oct,ชลบุรี,1594758,1743360.0,179,171.9,14.0
2022,Oct,ตราด,227808,136727.0,17,405.45,12.0
2022,Oct,ระยอง,759386,828645.0,105,268.1666667,20.4
2022,Oct,สระแก้ว,562816,288531.0,16,144.65,17.0
2022,Oct,ปราจีนบุรี,497778,293713.0,48,200.0,19.0
2022,Oct,จันทบุรี,536144,435709.0,15,456.1666667,13.0
2022,Oct,นครนายก,260406,142658.0,0,,14.0
2022,Oct,กาญจนบุรี,894283,422530.0,43,258.55,11.0
2022,Oct,ราชบุรี,865807,539875.0,31,0.0,28.0
2022,Oct,สุพรรณบุรี,830695,512457.0,21,181.2,19.0
2022,Oct,ประจวบคีรีขันธ์,553298,353914.0,9,284.8666667,21.0
2022,Oct,เพชรบุรี,482950,359931.0,24,216.65,15.50441958041958
2022,Oct,นราธิวาส,814121,265965.0,11,108.2,11.0
2022,Oct,นครศรีธรรมราช,1545147,672352.0,23,245.6,13.0
2022,Oct,ภูเก็ต,417891,481700.0,6,297.6,10.0
2022,Oct,ยะลา,545913,316009.0,10,88.2,10.5
2022,Oct,สงขลา,1431063,904539.0,56,189.6333333,13.0
2022,Oct,สุราษฎร์ธานี,1073663,667350.0,45,35.98333333,10.0
2022,Oct,สตูล,325303,142100.0,10,342.1,9.0
2022,Oct,ตรัง,638206,357902.0,20,0.8,9.0
2022,Oct,ชุมพร,509385,321015.0,36,280.8333333,15.50441958041958
2022,Oct,กระบี่,480057,271091.0,9,,15.50441958041958
2022,Oct,พัทลุง,521619,266047.0,34,327.1,15.50441958041958
2022,Oct,ปัตตานี,732955,263130.0,4,188.3,15.50441958041958
2022,Oct,ระนอง,194226,102574.0,12,317.75,15.50441958041958
2022,Oct,พังงา,267442,126864.0,4,0.65,15.50441958041958
2022,Nov,กรุงเทพมหานคร,5494932,11617177.0,55,102.6,26.25
2022,Nov,นนทบุรี,1295916,186029.0,37,,24.0
2022,Nov,ปทุมธานี,1201532,180263.0,80,43.1,23.0
2022,Nov,สมุทรปราการ,1360227,170823.0,171,,25.5
2022,Nov,สมุทรสาคร,589428,256536.0,196,,30.0
2022,Nov,นครปฐม,921882,518617.0,69,,26.0
2022,Nov,พระนครศรีอยุธยา,820417,523625.0,73,42.5,22.0
2022,Nov,สระบุรี,638582,460490.0,45,,29.0
2022,Nov,ลพบุรี,735293,452352.0,18,55.05,22.0
2022,Nov,สิงห์บุรี,202797,143809.0,12,,26.0
2022,Nov,อ่างทอง,272587,160529.0,6,,19.794564102564102
2022,Nov,ชัยนาท,318308,181917.0,14,8.6,19.794564102564102
2022,Nov,สมุทรสงคราม,189453,84345.0,5,,23.0
2022,Nov,นครสวรรค์,1028814,619855.0,28,111.0,20.0
2022,Nov,อุทัยธานี,323860,193903.0,1,,24.0
2022,Nov,เชียงราย,1299636,801646.0,23,73.6,21.5
2022,Nov,เชียงใหม่,1792474,1577123.0,29,16.0,20.5
2022,Nov,น่าน,474539,259023.0,29,41.4,19.5
2022,Nov,พะเยา,461431,282785.0,16,11.0,17.0
2022,Nov,พิษณุโลก,844494,568666.0,12,52.5,26.0
2022,Nov,แพร่,430669,277974.0,14,3.1,21.0
2022,Nov,แม่ฮ่องสอน,286786,78170.0,1,73.1,12.0
2022,Nov,ลำปาง,718790,471928.0,32,25.8,14.333333333333334
2022,Nov,ลำพูน,399557,285317.0,12,37.3,23.0
2022,Nov,ตาก,684140,258391.0,6,34.05,21.0
2022,Nov,อุตรดิตถ์,442949,277671.0,7,1.7,21.0
2022,Nov,สุโขทัย,581652,343216.0,8,,24.0
2022,Nov,พิจิตร,525944,302811.0,21,0.0,23.0
2022,Nov,เพชรบูรณ์,973386,499294.0,18,58.03333333,18.0
2022,Nov,กำแพงเพชร,708775,389627.0,9,76.7,18.0
2022,Nov,ขอนแก่น,1784641,943861.0,33,47.0,24.5
2022,Nov,นครราชสีมา,2630058,1484062.0,56,117.75,23.0
2022,Nov,นครพนม,716647,236109.0,7,29.7,19.0
2022,Nov,เลย,637341,302914.0,16,28.2,19.0
2022,Nov,หนองคาย,515795,217800.0,14,43.6,25.0
2022,Nov,อุบลราชธานี,1869806,818535.0,42,25.6,16.0
2022,Nov,สกลนคร,1145187,552235.0,12,22.9,16.0
2022,Nov,อุดรธานี,1563048,764906.0,13,1.4,18.0
2022,Nov,บุรีรัมย์,1576915,565774.0,12,94.4,14.0
2022,Nov,มุกดาหาร,351588,186747.0,10,51.4,16.0
2022,Nov,บึงกาฬ,421684,136050.0,5,,14.5
2022,Nov,กาฬสินธุ์,972101,329012.0,24,,29.0
2022,Nov,ชัยภูมิ,1117925,403969.0,12,94.8,21.0
2022,Nov,ยโสธร,531599,227029.0,14,,23.5
2022,Nov,อำนาจเจริญ,375382,138096.0,4,,18.5
2022,Nov,สุรินทร์,1372910,511146.0,17,43.6,17.0
2022,Nov,ศรีสะเกษ,1454730,458690.0,13,0.1,13.0
2022,Nov,ร้อยเอ็ด,1291131,460803.0,24,56.9,19.794564102564102
2022,Nov,มหาสารคาม,944605,388377.0,8,26.4,19.794564102564102
2022,Nov,หนองบัวลำภู,508325,176974.0,5,,19.794564102564102
2022,Nov,ฉะเชิงเทรา,726687,441305.0,64,61.2,19.0
2022,Nov,ชลบุรี,1594758,1743360.0,179,91.4,19.0
2022,Nov,ตราด,227808,136727.0,17,147.1,11.0
2022,Nov,ระยอง,759386,828645.0,105,292.6,21.2
2022,Nov,สระแก้ว,562816,288531.0,16,44.2,17.0
2022,Nov,ปราจีนบุรี,497778,293713.0,48,51.15,22.0
2022,Nov,จันทบุรี,536144,435709.0,15,155.4,13.0
2022,Nov,นครนายก,260406,142658.0,0,,15.5
2022,Nov,กาญจนบุรี,894283,422530.0,43,51.2,12.0
2022,Nov,ราชบุรี,865807,539875.0,31,0.0,31.0
2022,Nov,สุพรรณบุรี,830695,512457.0,21,104.9,23.0
2022,Nov,ประจวบคีรีขันธ์,553298,353914.0,9,131.4,30.0
2022,Nov,เพชรบุรี,482950,359931.0,24,67.9,19.794564102564102
2022,Nov,นราธิวาส,814121,265965.0,11,569.5,12.0
2022,Nov,นครศรีธรรมราช,1545147,672352.0,23,1012.3,13.0
2022,Nov,ภูเก็ต,417891,481700.0,6,288.2,14.0
2022,Nov,ยะลา,545913,316009.0,10,289.9,10.5
2022,Nov,สงขลา,1431063,904539.0,56,435.8,14.0
2022,Nov,สุราษฎร์ธานี,1073663,667350.0,45,0.0,11.0
2022,Nov,สตูล,325303,142100.0,10,284.3,12.0
2022,Nov,ตรัง,638206,357902.0,20,0.1,10.0
2022,Nov,ชุมพร,509385,321015.0,36,316.8,19.794564102564102
2022,Nov,กระบี่,480057,271091.0,9,,19.794564102564102
2022,Nov,พัทลุง,521619,266047.0,34,744.1,19.794564102564102
2022,Nov,ปัตตานี,732955,263130.0,4,280.5,19.794564102564102
2022,Nov,ระนอง,194226,102574.0,12,289.9,19.794564102564102
2022,Nov,พังงา,267442,126864.0,4,0.0,19.794564102564102
2022,Dec,กรุงเทพมหานคร,5494932,11617177.0,55,6.0,28.83333333333333
2022,Dec,นนทบุรี,1295916,186029.0,37,,27.0
2022,Dec,ปทุมธานี,1201532,180263.0,80,0.0,27.0
2022,Dec,สมุทรปราการ,1360227,170823.0,171,,27.6
2022,Dec,สมุทรสาคร,589428,256536.0,196,,34.0
2022,Dec,นครปฐม,921882,518617.0,69,,32.0
2022,Dec,พระนครศรีอยุธยา,820417,523625.0,73,0.0,26.0
2022,Dec,สระบุรี,638582,460490.0,45,,31.0
2022,Dec,ลพบุรี,735293,452352.0,18,0.0,23.0
2022,Dec,สิงห์บุรี,202797,143809.0,12,,35.0
2022,Dec,อ่างทอง,272587,160529.0,6,,25.62117948717949
2022,Dec,ชัยนาท,318308,181917.0,14,0.0,25.62117948717949
2022,Dec,สมุทรสงคราม,189453,84345.0,5,,35.0
2022,Dec,นครสวรรค์,1028814,619855.0,28,0.3,27.0
2022,Dec,อุทัยธานี,323860,193903.0,1,,30.0
2022,Dec,เชียงราย,1299636,801646.0,23,0.4,30.5
2022,Dec,เชียงใหม่,1792474,1577123.0,29,69.1,29.0
2022,Dec,น่าน,474539,259023.0,29,0.1,29.5
2022,Dec,พะเยา,461431,282785.0,16,16.8,27.0
2022,Dec,พิษณุโลก,844494,568666.0,12,38.8,37.0
2022,Dec,แพร่,430669,277974.0,14,0.8,28.0
2022,Dec,แม่ฮ่องสอน,286786,78170.0,1,17.5,16.0
2022,Dec,ลำปาง,718790,471928.0,32,8.1,21.33333333333333
2022,Dec,ลำพูน,399557,285317.0,12,8.4,35.0
2022,Dec,ตาก,684140,258391.0,6,1.05,29.0
2022,Dec,อุตรดิตถ์,442949,277671.0,7,0.0,32.0
2022,Dec,สุโขทัย,581652,343216.0,8,,36.0
2022,Dec,พิจิตร,525944,302811.0,21,0.0,32.0
2022,Dec,เพชรบูรณ์,973386,499294.0,18,0.0,25.0
2022,Dec,กำแพงเพชร,708775,389627.0,9,1.2,26.0
2022,Dec,ขอนแก่น,1784641,943861.0,33,0.0,42.0
2022,Dec,นครราชสีมา,2630058,1484062.0,56,0.05,28.0
2022,Dec,นครพนม,716647,236109.0,7,0.0,28.0
2022,Dec,เลย,637341,302914.0,16,0.0,29.0
2022,Dec,หนองคาย,515795,217800.0,14,0.0,30.0
2022,Dec,อุบลราชธานี,1869806,818535.0,42,0.0,20.0
2022,Dec,สกลนคร,1145187,552235.0,12,0.0,20.0
2022,Dec,อุดรธานี,1563048,764906.0,13,0.0,22.0
2022,Dec,บุรีรัมย์,1576915,565774.0,12,0.0,20.0
2022,Dec,มุกดาหาร,351588,186747.0,10,0.0,17.0
2022,Dec,บึงกาฬ,421684,136050.0,5,,17.0
2022,Dec,กาฬสินธุ์,972101,329012.0,24,,33.0
2022,Dec,ชัยภูมิ,1117925,403969.0,12,0.0,25.0
2022,Dec,ยโสธร,531599,227029.0,14,,26.0
2022,Dec,อำนาจเจริญ,375382,138096.0,4,,20.0
2022,Dec,สุรินทร์,1372910,511146.0,17,0.0,18.0
2022,Dec,ศรีสะเกษ,1454730,458690.0,13,4.1,15.5
2022,Dec,ร้อยเอ็ด,1291131,460803.0,24,0.0,25.62117948717949
2022,Dec,มหาสารคาม,944605,388377.0,8,0.0,25.62117948717949
2022,Dec,หนองบัวลำภู,508325,176974.0,5,,25.62117948717949
2022,Dec,ฉะเชิงเทรา,726687,441305.0,64,0.1,23.0
2022,Dec,ชลบุรี,1594758,1743360.0,179,0.0,17.0
2022,Dec,ตราด,227808,136727.0,17,1.2,14.0
2022,Dec,ระยอง,759386,828645.0,105,0.0,25.4
2022,Dec,สระแก้ว,562816,288531.0,16,0.2,24.0
2022,Dec,ปราจีนบุรี,497778,293713.0,48,0.3,25.0
2022,Dec,จันทบุรี,536144,435709.0,15,0.6,16.0
2022,Dec,นครนายก,260406,142658.0,0,,18.5
2022,Dec,กาญจนบุรี,894283,422530.0,43,0.0,16.0
2022,Dec,ราชบุรี,865807,539875.0,31,0.0,37.0
2022,Dec,สุพรรณบุรี,830695,512457.0,21,7.5,30.0
2022,Dec,ประจวบคีรีขันธ์,553298,353914.0,9,0.0,35.0
2022,Dec,เพชรบุรี,482950,359931.0,24,0.5,25.62117948717949
2022,Dec,นราธิวาส,814121,265965.0,11,1324.6,13.5
2022,Dec,นครศรีธรรมราช,1545147,672352.0,23,473.5,14.0
2022,Dec,ภูเก็ต,417891,481700.0,6,100.35,16.0
2022,Dec,ยะลา,545913,316009.0,10,343.8,9.0
2022,Dec,สงขลา,1431063,904539.0,56,1052.9,16.0
2022,Dec,สุราษฎร์ธานี,1073663,667350.0,45,0.0,16.0
2022,Dec,สตูล,325303,142100.0,10,106.5,15.0
2022,Dec,ตรัง,638206,357902.0,20,0.0,10.0
2022,Dec,ชุมพร,509385,321015.0,36,171.7,25.62117948717949
2022,Dec,กระบี่,480057,271091.0,9,,25.62117948717949
2022,Dec,พัทลุง,521619,266047.0,34,210.0,25.62117948717949
2022,Dec,ปัตตานี,732955,263130.0,4,843.1,25.62117948717949
2022,Dec,ระนอง,194226,102574.0,12,99.3,25.62117948717949
2022,Dec,พังงา,267442,126864.0,4,0.0,25.62117948717949
2023,Jan,กรุงเทพมหานคร,5471588,11985012.0,50,0.0,32.81818181818182
2023,Jan,นนทบุรี,1308092,184934.0,55,,31.5
2023,Jan,ปทุมธานี,1219199,182611.0,106,0.0,35.0
2023,Jan,สมุทรปราการ,1372970,174755.0,216,,33.666666666666664
2023,Jan,สมุทรสาคร,592033,268122.0,238,,37.5
2023,Jan,นครปฐม,924521,528612.0,75,,35.0
2023,Jan,พระนครศรีอยุธยา,822106,538059.0,54,0.0,32.0
2023,Jan,สระบุรี,638826,465741.0,42,,36.5
2023,Jan,ลพบุรี,729697,455548.0,15,0.0,33.0
2023,Jan,สิงห์บุรี,201439,145499.0,9,,42.0
2023,Jan,อ่างทอง,270726,162704.0,3,,32.039337995337995
2023,Jan,ชัยนาท,316220,184339.0,9,0.0,32.039337995337995
2023,Jan,สมุทรสงคราม,187993,86445.0,0,,48.0
2023,Jan,นครสวรรค์,1021883,630480.0,22,0.0,34.0
2023,Jan,อุทัยธานี,322273,198034.0,1,,40.0
2023,Jan,เชียงราย,1298977,817418.0,24,0.0,33.5
2023,Jan,เชียงใหม่,1797075,1610122.0,37,0.0,33.5
2023,Jan,น่าน,472722,263150.0,8,0.0,34.5
2023,Jan,พะเยา,458287,283993.0,16,0.0,35.0
2023,Jan,พิษณุโลก,841729,583256.0,22,0.1,44.0
2023,Jan,แพร่,426331,280282.0,4,0.0,37.0
2023,Jan,แม่ฮ่องสอน,287644,80380.0,0,0.0,26.0
2023,Jan,ลำปาง,711478,472864.0,31,0.0,26.0
2023,Jan,ลำพูน,398440,284850.0,11,0.0,44.0
2023,Jan,ตาก,691714,266127.0,10,0.0,41.0
2023,Jan,อุตรดิตถ์,439629,280663.0,10,0.0,37.0
2023,Jan,สุโขทัย,577866,346562.0,21,,45.0
2023,Jan,พิจิตร,521907,306000.0,7,0.0,36.0
2023,Jan,เพชรบูรณ์,967421,504164.0,11,2.433333333,31.0
2023,Jan,กำแพงเพชร,704948,395381.0,21,0.0,35.0
2023,Jan,ขอนแก่น,1779373,959934.0,28,8.1,41.0
2023,Jan,นครราชสีมา,2625794,1503702.0,32,10.2,32.0
2023,Jan,นครพนม,714284,239456.0,7,22.6,40.0
2023,Jan,เลย,635142,304544.0,10,0.0,31.0
2023,Jan,หนองคาย,514021,219035.0,10,2.4,30.0
2023,Jan,อุบลราชธานี,1869608,826812.0,21,38.4,25.0
2023,Jan,สกลนคร,1142657,559892.0,12,18.7,22.0
2023,Jan,อุดรธานี,1558528,775936.0,17,0.0,25.0
2023,Jan,บุรีรัมย์,1573230,582258.0,8,54.2,25.0
2023,Jan,มุกดาหาร,351595,190734.0,7,0.7,26.0
2023,Jan,บึงกาฬ,420487,138159.0,9,,14.0
2023,Jan,กาฬสินธุ์,968065,336986.0,11,,28.0
2023,Jan,ชัยภูมิ,1113378,410390.0,16,1.7,26.0
2023,Jan,ยโสธร,528878,228411.0,12,,24.0
2023,Jan,อำนาจเจริญ,374137,138864.0,6,,17.0
2023,Jan,สุรินทร์,1367842,517605.0,12,0.8,27.0
2023,Jan,ศรีสะเกษ,1450333,460802.0,10,0.0,20.0
2023,Jan,ร้อยเอ็ด,1284836,468644.0,22,18.0,32.039337995337995
2023,Jan,มหาสารคาม,937915,392531.0,2,26.3,32.039337995337995
2023,Jan,หนองบัวลำภู,506872,179403.0,5,,32.039337995337995
2023,Jan,ฉะเชิงเทรา,730543,445967.0,66,0.0,25.0
2023,Jan,ชลบุรี,1618066,1798472.0,200,0.0,29.5
2023,Jan,ตราด,227052,139246.0,4,6.3,20.0
2023,Jan,ระยอง,771189,859446.0,117,0.6,27.2
2023,Jan,สระแก้ว,562902,300667.0,7,5.5,28.0
2023,Jan,ปราจีนบุรี,499563,301296.0,36,20.2,30.0
2023,Jan,จันทบุรี,536436,441968.0,14,3.3,19.0
2023,Jan,นครนายก,260117,146532.0,2,,26.0
2023,Jan,กาญจนบุรี,895281,428256.0,28,0.0,20.0
2023,Jan,ราชบุรี,864746,550435.0,34,0.0,47.0
2023,Jan,สุพรรณบุรี,826391,516089.0,20,0.0,34.0
2023,Jan,ประจวบคีรีขันธ์,550977,357185.0,7,0.0,33.0
2023,Jan,เพชรบุรี,483668,366474.0,21,0.0,32.039337995337995
2023,Jan,นราธิวาส,819162,274130.0,4,539.7,19.5
2023,Jan,นครศรีธรรมราช,1540953,685666.0,24,0.0,18.0
2023,Jan,ภูเก็ต,423599,516052.0,9,35.9,19.0
2023,Jan,ยะลา,549946,324318.0,6,0.0,10.0
2023,Jan,สงขลา,1431959,927450.0,48,396.4,16.0
2023,Jan,สุราษฎร์ธานี,1075788,684322.0,53,0.0,21.0
2023,Jan,สตูล,325470,143875.0,12,132.0,18.0
2023,Jan,ตรัง,637017,357902.0,21,0.0,14.0
2023,Jan,ชุมพร,508857,325758.0,33,2.3,32.039337995337995
2023,Jan,กระบี่,482121,283402.0,2,,32.039337995337995
2023,Jan,พัทลุง,520598,268475.0,26,0.0,32.039337995337995
2023,Jan,ปัตตานี,737077,270926.0,2,362.9,32.039337995337995
2023,Jan,ระนอง,193371,105854.0,7,2.4,32.039337995337995
2023,Jan,พังงา,267057,129583.0,2,0.2,32.039337995337995
2023,Feb,กรุงเทพมหานคร,5471588,11985012.0,50,3.8,39.083333333333336
2023,Feb,นนทบุรี,1308092,184934.0,55,,43.0
2023,Feb,ปทุมธานี,1219199,182611.0,106,0.1,43.0
2023,Feb,สมุทรปราการ,1372970,174755.0,216,,39.0
2023,Feb,สมุทรสาคร,592033,268122.0,238,,38.0
2023,Feb,นครปฐม,924521,528612.0,75,,39.0
2023,Feb,พระนครศรีอยุธยา,822106,538059.0,54,3.8,38.0
2023,Feb,สระบุรี,638826,465741.0,42,,42.5
2023,Feb,ลพบุรี,729697,455548.0,15,8.775,40.0
2023,Feb,สิงห์บุรี,201439,145499.0,9,,43.0
2023,Feb,อ่างทอง,270726,162704.0,3,,39.20553846153846
2023,Feb,ชัยนาท,316220,184339.0,9,0.0,39.20553846153846
