Year,Month,Province,New_Factories
2024,Mar,อุบลราชธานี,33
2024,Apr,อุบลราชธานี,33
2024,May,อุบลราชธานี,33
2024,Jun,อุบลราชธานี,33
2024,Jul,อุบลราชธานี,33
2024,Aug,อุบลราชธานี,33
2024,Sep,อุบลราชธานี,33
2024,Oct,อุบลราชธานี,33
2024,Nov,อุบลราชธานี,33
2024,Dec,อุบลราชธานี,33
2020,Jan,อ่างทอง,8
2020,Feb,อ่างทอง,8
2020,Mar,อ่างทอง,8
2020,Apr,อ่างทอง,8
2020,May,อ่างทอง,8
2020,Jun,อ่างทอง,8
2020,Jul,อ่างทอง,8
2020,Aug,อ่างทอง,8
2020,Sep,อ่างทอง,8
2020,Oct,อ่างทอง,8
2020,Nov,อ่างทอง,8
2020,Dec,อ่างทอง,8
2021,Jan,อ่างทอง,8
2021,Feb,อ่างทอง,8
2021,Mar,อ่างทอง,8
2021,Apr,อ่างทอง,8
2021,May,อ่างทอง,8
2021,Jun,อ่างทอง,8
2021,Jul,อ่างทอง,8
2021,Aug,อ่างทอง,8
2021,Sep,อ่างทอง,8
2021,Oct,อ่างทอง,8
2021,Nov,อ่างทอง,8
2021,Dec,อ่างทอง,8
2022,Jan,อ่างทอง,6
2022,Feb,อ่างทอง,6
2022,Mar,อ่างทอง,6
2022,Apr,อ่างทอง,6
2022,May,อ่างทอง,6
2022,Jun,อ่างทอง,6
2022,Jul,อ่างทอง,6
2022,Aug,อ่างทอง,6
2022,Sep,อ่างทอง,6
2022,Oct,อ่างทอง,6
2022,Nov,อ่างทอง,6
2022,Dec,อ่างทอง,6
2023,Jan,อ่างทอง,3
2023,Feb,อ่างทอง,3
2023,Mar,อ่างทอง,3
2023,Apr,อ่างทอง,3
2023,May,อ่างทอง,3
2023,Jun,อ่างทอง,3
2023,Jul,อ่างทอง,3
2023,Aug,อ่างทอง,3
2023,Sep,อ่างทอง,3
2023,Oct,อ่างทอง,3
2023,Nov,อ่างทอง,3
2023,Dec,อ่างทอง,3
2024,Jan,อ่างทอง,4
2024,Feb,อ่างทอง,4
2024,Mar,อ่างทอง,4
2024,Apr,อ่างทอง,4
2024,May,อ่างทอง,4
2024,Jun,อ่างทอง,4
2024,Jul,อ่างทอง,4
2024,Aug,อ่างทอง,4
2024,Sep,อ่างทอง,4
2024,Oct,อ่างทอง,4
2024,Nov,อ่างทอง,4
2024,Dec,อ่างทอง,4
2020,Jan,เชียงราย,37
2020,Feb,เชียงราย,37
2020,Mar,เชียงราย,37
2020,Apr,เชียงราย,37
2020,May,เชียงราย,37
2020,Jun,เชียงราย,37
2020,Jul,เชียงราย,37
2020,Aug,เชียงราย,37
2020,Sep,เชียงราย,37
2020,Oct,เชียงราย,37
2020,Nov,เชียงราย,37
2020,Dec,เชียงราย,37
2021,Jan,เชียงราย,29
2021,Feb,เชียงราย,29
2021,Mar,เชียงราย,29
2021,Apr,เชียงราย,29
2021,May,เชียงราย,29
2021,Jun,เชียงราย,29
2021,Jul,เชียงราย,29
2021,Aug,เชียงราย,29
2021,Sep,เชียงราย,29
2021,Oct,เชียงราย,29
2021,Nov,เชียงราย,29
2021,Dec,เชียงราย,29
2022,Jan,เชียงราย,23
2022,Feb,เชียงราย,23
2022,Mar,เชียงราย,23
2022,Apr,เชียงราย,23
2022,May,เชียงราย,23
2022,Jun,เชียงราย,23
2022,Jul,เชียงราย,23
2022,Aug,เชียงราย,23
2022,Sep,เชียงราย,23
2022,Oct,เชียงราย,23
2022,Nov,เชียงราย,23
2022,Dec,เชียงราย,23
2023,Jan,เชียงราย,24
2023,Feb,เชียงราย,24
2023,Mar,เชียงราย,24
2023,Apr,เชียงราย,24
2023,May,เชียงราย,24
2023,Jun,เชียงราย,24
2023,Jul,เชียงราย,24
2023,Aug,เชียงราย,24
2023,Sep,เชียงราย,24
2023,Oct,เชียงราย,24
2023,Nov,เชียงราย,24
2023,Dec,เชียงราย,24
2024,Jan,เชียงราย,21
2024,Feb,เชียงราย,21
2024,Mar,เชียงราย,21
2024,Apr,เชียงราย,21
2024,May,เชียงราย,21
2024,Jun,เชียงราย,21
2024,Jul,เชียงราย,21
2024,Aug,เชียงราย,21
2024,Sep,เชียงราย,21
2024,Oct,เชียงราย,21
2024,Nov,เชียงราย,21
2024,Dec,เชียงราย,21
2020,Jan,เชียงใหม่,39
2020,Feb,เชียงใหม่,39
2020,Mar,เชียงใหม่,39
2020,Apr,เชียงใหม่,39
2020,May,เชียงใหม่,39
2020,Jun,เชียงใหม่,39
2020,Jul,เชียงใหม่,39
2020,Aug,เชียงใหม่,39
2020,Sep,เชียงใหม่,39
2020,Oct,เชียงใหม่,39
2020,Nov,เชียงใหม่,39
2020,Dec,เชียงใหม่,39
2021,Jan,เชียงใหม่,40
2021,Feb,เชียงใหม่,40
2021,Mar,เชียงใหม่,40
2021,Apr,เชียงใหม่,40
2021,May,เชียงใหม่,40
2021,Jun,เชียงใหม่,40
2021,Jul,เชียงใหม่,40
2021,Aug,เชียงใหม่,40
2021,Sep,เชียงใหม่,40
2021,Oct,เชียงใหม่,40
2021,Nov,เชียงใหม่,40
2021,Dec,เชียงใหม่,40
2022,Jan,เชียงใหม่,29
2022,Feb,เชียงใหม่,29
2022,Mar,เชียงใหม่,29
2022,Apr,เชียงใหม่,29
2022,May,เชียงใหม่,29
2022,Jun,เชียงใหม่,29
2022,Jul,เชียงใหม่,29
2022,Aug,เชียงใหม่,29
2022,Sep,เชียงใหม่,29
2022,Oct,เชียงใหม่,29
2022,Nov,เชียงใหม่,29
2022,Dec,เชียงใหม่,29
2023,Jan,เชียงใหม่,37
2023,Feb,เชียงใหม่,37
2023,Mar,เชียงใหม่,37
2023,Apr,เชียงใหม่,37
2023,May,เชียงใหม่,37
2023,Jun,เชียงใหม่,37
2023,Jul,เชียงใหม่,37
2023,Aug,เชียงใหม่,37
2023,Sep,เชียงใหม่,37
2023,Oct,เชียงใหม่,37
2023,Nov,เชียงใหม่,37
2023,Dec,เชียงใหม่,37
2024,Jan,เชียงใหม่,30
2024,Feb,เชียงใหม่,30
2024,Mar,เชียงใหม่,30
2024,Apr,เชียงใหม่,30
2024,May,เชียงใหม่,30
2024,Jun,เชียงใหม่,30
2024,Jul,เชียงใหม่,30
2024,Aug,เชียงใหม่,30
2024,Sep,เชียงใหม่,30
2024,Oct,เชียงใหม่,30
2024,Nov,เชียงใหม่,30
2024,Dec,เชียงใหม่,30
2020,Jan,เพชรบุรี,25
2020,Feb,เพชรบุรี,25
2020,Mar,เพชรบุรี,25
2020,Apr,เพชรบุรี,25
2020,May,เพชรบุรี,25
2020,Jun,เพชรบุรี,25
2020,Jul,เพชรบุรี,25
2020,Aug,เพชรบุรี,25
2020,Sep,เพชรบุรี,25
2020,Oct,เพชรบุรี,25
2020,Nov,เพชรบุรี,25
2020,Dec,เพชรบุรี,25
2021,Jan,เพชรบุรี,18
2021,Feb,เพชรบุรี,18
2021,Mar,เพชรบุรี,18
2021,Apr,เพชรบุรี,18
2021,May,เพชรบุรี,18
2021,Jun,เพชรบุรี,18
2021,Jul,เพชรบุรี,18
2021,Aug,เพชรบุรี,18
2021,Sep,เพชรบุรี,18
2021,Oct,เพชรบุรี,18
2021,Nov,เพชรบุรี,18
2021,Dec,เพชรบุรี,18
2022,Jan,เพชรบุรี,24
2022,Feb,เพชรบุรี,24
2022,Mar,เพชรบุรี,24
2022,Apr,เพชรบุรี,24
2022,May,เพชรบุรี,24
2022,Jun,เพชรบุรี,24
2022,Jul,เพชรบุรี,24
2022,Aug,เพชรบุรี,24
2022,Sep,เพชรบุรี,24
2022,Oct,เพชรบุรี,24
2022,Nov,เพชรบุรี,24
2022,Dec,เพชรบุรี,24
2023,Jan,เพชรบุรี,21
2023,Feb,เพชรบุรี,21
2023,Mar,เพชรบุรี,21
2023,Apr,เพชรบุรี,21
2023,May,เพชรบุรี,21
2023,Jun,เพชรบุรี,21
2023,Jul,เพชรบุรี,21
2023,Aug,เพชรบุรี,21
2023,Sep,เพชรบุรี,21
2023,Oct,เพชรบุรี,21
2023,Nov,เพชรบุรี,21
2023,Dec,เพชรบุรี,21
2024,Jan,เพชรบุรี,30
2024,Feb,เพชรบุรี,30
2024,Mar,เพชรบุรี,30
2024,Apr,เพชรบุรี,30
2024,May,เพชรบุรี,30
2024,Jun,เพชรบุรี,30
2024,Jul,เพชรบุรี,30
2024,Aug,เพชรบุรี,30
2024,Sep,เพชรบุรี,30
2024,Oct,เพชรบุรี,30
2024,Nov,เพชรบุรี,30
2024,Dec,เพชรบุรี,30
2020,Jan,เพชรบูรณ์,32
2020,Feb,เพชรบูรณ์,32
2020,Mar,เพชรบูรณ์,32
2020,Apr,เพชรบูรณ์,32
2020,May,เพชรบูรณ์,32
2020,Jun,เพชรบูรณ์,32
2020,Jul,เพชรบูรณ์,32
2020,Aug,เพชรบูรณ์,32
2020,Sep,เพชรบูรณ์,32
2020,Oct,เพชรบูรณ์,32
2020,Nov,เพชรบูรณ์,32
2020,Dec,เพชรบูรณ์,32
2021,Jan,เพชรบูรณ์,34
2021,Feb,เพชรบูรณ์,34
2021,Mar,เพชรบูรณ์,34
2021,Apr,เพชรบูรณ์,34
2021,May,เพชรบูรณ์,34
2021,Jun,เพชรบูรณ์,34
2021,Jul,เพชรบูรณ์,34
2021,Aug,เพชรบูรณ์,34
2021,Sep,เพชรบูรณ์,34
2021,Oct,เพชรบูรณ์,34
2021,Nov,เพชรบูรณ์,34
2021,Dec,เพชรบูรณ์,34
2022,Jan,เพชรบูรณ์,18
2022,Feb,เพชรบูรณ์,18
2022,Mar,เพชรบูรณ์,18
2022,Apr,เพชรบูรณ์,18
2022,May,เพชรบูรณ์,18
2022,Jun,เพชรบูรณ์,18
2022,Jul,เพชรบูรณ์,18
2022,Aug,เพชรบูรณ์,18
2022,Sep,เพชรบูรณ์,18
2022,Oct,เพชรบูรณ์,18
2022,Nov,เพชรบูรณ์,18
2022,Dec,เพชรบูรณ์,18
2023,Jan,เพชรบูรณ์,11
2023,Feb,เพชรบูรณ์,11
2023,Mar,เพชรบูรณ์,11
2023,Apr,เพชรบูรณ์,11
2023,May,เพชรบูรณ์,11
2023,Jun,เพชรบูรณ์,11
2023,Jul,เพชรบูรณ์,11
2023,Aug,เพชรบูรณ์,11
2023,Sep,เพชรบูรณ์,11
2023,Oct,เพชรบูรณ์,11
2023,Nov,เพชรบูรณ์,11
2023,Dec,เพชรบูรณ์,11
2024,Jan,เพชรบูรณ์,5
2024,Feb,เพชรบูรณ์,5
2024,Mar,เพชรบูรณ์,5
2024,Apr,เพชรบูรณ์,5
2024,May,เพชรบูรณ์,5
2024,Jun,เพชรบูรณ์,5
2024,Jul,เพชรบูรณ์,5
2024,Aug,เพชรบูรณ์,5
2024,Sep,เพชรบูรณ์,5
2024,Oct,เพชรบูรณ์,5
2024,Nov,เพชรบูรณ์,5
2024,Dec,เพชรบูรณ์,5
2020,Jan,เลย,4
2020,Feb,เลย,4
2020,Mar,เลย,4
2020,Apr,เลย,4
2020,May,เลย,4
2020,Jun,เลย,4
2020,Jul,เลย,4
2020,Aug,เลย,4
2020,Sep,เลย,4
2020,Oct,เลย,4
2020,Nov,เลย,4
2020,Dec,เลย,4
2021,Jan,เลย,16
2021,Feb,เลย,16
2021,Mar,เลย,16
2021,Apr,เลย,16
2021,May,เลย,16
2021,Jun,เลย,16
2021,Jul,เลย,16
2021,Aug,เลย,16
2021,Sep,เลย,16
2021,Oct,เลย,16
2021,Nov,เลย,16
2021,Dec,เลย,16
2022,Jan,เลย,16
2022,Feb,เลย,16
2022,Mar,เลย,16
2022,Apr,เลย,16
2022,May,เลย,16
2022,Jun,เลย,16
2022,Jul,เลย,16
2022,Aug,เลย,16
2022,Sep,เลย,16
2022,Oct,เลย,16
2022,Nov,เลย,16
2022,Dec,เลย,16
2023,Jan,เลย,10
2023,Feb,เลย,10
2023,Mar,เลย,10
2023,Apr,เลย,10
2023,May,เลย,10
2023,Jun,เลย,10
2023,Jul,เลย,10
2023,Aug,เลย,10
2023,Sep,เลย,10
2023,Oct,เลย,10
2023,Nov,เลย,10
2023,Dec,เลย,10
2024,Jan,เลย,6
2024,Feb,เลย,6
2024,Mar,เลย,6
2024,Apr,เลย,6
2024,May,เลย,6
2024,Jun,เลย,6
2024,Jul,เลย,6
2024,Aug,เลย,6
2024,Sep,เลย,6
2024,Oct,เลย,6
2024,Nov,เลย,6
2024,Dec,เลย,6
2020,Jan,แพร่,14
2020,Feb,แพร่,14
2020,Mar,แพร่,14
2020,Apr,แพร่,14
2020,May,แพร่,14
2020,Jun,แพร่,14
2020,Jul,แพร่,14
2020,Aug,แพร่,14
2020,Sep,แพร่,14
2020,Oct,แพร่,14
2020,Nov,แพร่,14
2020,Dec,แพร่,14
2021,Jan,แพร่,5
2021,Feb,แพร่,5
2021,Mar,แพร่,5
2021,Apr,แพร่,5
2021,May,แพร่,5
2021,Jun,แพร่,5
2021,Jul,แพร่,5
2021,Aug,แพร่,5
2021,Sep,แพร่,5
2021,Oct,แพร่,5
2021,Nov,แพร่,5
2021,Dec,แพร่,5
2022,Jan,แพร่,14
2022,Feb,แพร่,14
2022,Mar,แพร่,14
2022,Apr,แพร่,14
2022,May,แพร่,14
2022,Jun,แพร่,14
2022,Jul,แพร่,14
2022,Aug,แพร่,14
2022,Sep,แพร่,14
2022,Oct,แพร่,14
2022,Nov,แพร่,14
2022,Dec,แพร่,14
2023,Jan,แพร่,4
2023,Feb,แพร่,4
2023,Mar,แพร่,4
2023,Apr,แพร่,4
2023,May,แพร่,4
2023,Jun,แพร่,4
2023,Jul,แพร่,4
2023,Aug,แพร่,4
2023,Sep,แพร่,4
2023,Oct,แพร่,4
2023,Nov,แพร่,4
2023,Dec,แพร่,4
2024,Jan,แพร่,8
2024,Feb,แพร่,8
2024,Mar,แพร่,8
2024,Apr,แพร่,8
2024,May,แพร่,8
2024,Jun,แพร่,8
2024,Jul,แพร่,8
2024,Aug,แพร่,8
2024,Sep,แพร่,8
2024,Oct,แพร่,8
2024,Nov,แพร่,8
2024,Dec,แพร่,8
2020,Jan,แม่ฮ่องสอน,0
2020,Feb,แม่ฮ่องสอน,0
2020,Mar,แม่ฮ่องสอน,0
2020,Apr,แม่ฮ่องสอน,0
2020,May,แม่ฮ่องสอน,0
2020,Jun,แม่ฮ่องสอน,0
2020,Jul,แม่ฮ่องสอน,0
2020,Aug,แม่ฮ่องสอน,0
2020,Sep,แม่ฮ่องสอน,0
2020,Oct,แม่ฮ่องสอน,0
2020,Nov,แม่ฮ่องสอน,0
2020,Dec,แม่ฮ่องสอน,0
2021,Jan,แม่ฮ่องสอน,1
2021,Feb,แม่ฮ่องสอน,1
2021,Mar,แม่ฮ่องสอน,1
2021,Apr,แม่ฮ่องสอน,1
2021,May,แม่ฮ่องสอน,1
2021,Jun,แม่ฮ่องสอน,1
2021,Jul,แม่ฮ่องสอน,1
2021,Aug,แม่ฮ่องสอน,1
2021,Sep,แม่ฮ่องสอน,1
2021,Oct,แม่ฮ่องสอน,1
2021,Nov,แม่ฮ่องสอน,1
2021,Dec,แม่ฮ่องสอน,1
2022,Jan,แม่ฮ่องสอน,1
2022,Feb,แม่ฮ่องสอน,1
2022,Mar,แม่ฮ่องสอน,1
2022,Apr,แม่ฮ่องสอน,1
2022,May,แม่ฮ่องสอน,1
2022,Jun,แม่ฮ่องสอน,1
2022,Jul,แม่ฮ่องสอน,1
2022,Aug,แม่ฮ่องสอน,1
2022,Sep,แม่ฮ่องสอน,1
2022,Oct,แม่ฮ่องสอน,1
2022,Nov,แม่ฮ่องสอน,1
2022,Dec,แม่ฮ่องสอน,1
2023,Jan,แม่ฮ่องสอน,0
2023,Feb,แม่ฮ่องสอน,0
2023,Mar,แม่ฮ่องสอน,0
2023,Apr,แม่ฮ่องสอน,0
2023,May,แม่ฮ่องสอน,0
2023,Jun,แม่ฮ่องสอน,0
2023,Jul,แม่ฮ่องสอน,0
2023,Aug,แม่ฮ่องสอน,0
2023,Sep,แม่ฮ่องสอน,0
2023,Oct,แม่ฮ่องสอน,0
2023,Nov,แม่ฮ่องสอน,0
2023,Dec,แม่ฮ่องสอน,0
2024,Jan,แม่ฮ่องสอน,1
2024,Feb,แม่ฮ่องสอน,1
2024,Mar,แม่ฮ่องสอน,1
2024,Apr,แม่ฮ่องสอน,1
2024,May,แม่ฮ่องสอน,1
2024,Jun,แม่ฮ่องสอน,1
2024,Jul,แม่ฮ่องสอน,1
2024,Aug,แม่ฮ่องสอน,1
2024,Sep,แม่ฮ่องสอน,1
2024,Oct,แม่ฮ่องสอน,1
2024,Nov,แม่ฮ่องสอน,1
2024,Dec,แม่ฮ่องสอน,1
