Year,Month,Province,Total_Vehicles
2021,Nov,ราชบุรี,529614.0
2021,Dec,ราชบุรี,529614.0
2022,Jan,ราชบุรี,539875.0
2022,Feb,ราชบุรี,539875.0
2022,Mar,ราชบุรี,539875.0
2022,Apr,ราชบุรี,539875.0
2022,May,ราชบุรี,539875.0
2022,Jun,ราชบุรี,539875.0
2022,Jul,ราชบุรี,539875.0
2022,Aug,ราชบุรี,539875.0
2022,Sep,ราชบุรี,539875.0
2022,Oct,ราชบุรี,539875.0
2022,Nov,ราชบุรี,539875.0
2022,Dec,ราชบุรี,539875.0
2023,Jan,ราชบุรี,550435.0
2023,Feb,ราชบุรี,550435.0
2023,Mar,ราชบุรี,550435.0
2023,Apr,ราชบุรี,550435.0
2023,May,ราชบุรี,550435.0
2023,Jun,ราชบุรี,550435.0
2023,Jul,ราชบุรี,550435.0
2023,Aug,ราชบุรี,550435.0
2023,Sep,ราชบุรี,550435.0
2023,Oct,ราชบุรี,550435.0
2023,Nov,ราชบุรี,550435.0
2023,Dec,ราชบุรี,550435.0
2024,Jan,ราชบุรี,
2024,Feb,ราชบุรี,
2024,Mar,ราชบุรี,
2024,Apr,ราชบุรี,
2024,May,ราชบุรี,
2024,Jun,ราชบุรี,
2024,Jul,ราชบุรี,
2024,Aug,ราชบุรี,
2024,Sep,ราชบุรี,
2024,Oct,ราชบุรี,
2024,Nov,ราชบุรี,
2024,Dec,ราชบุรี,
2020,Jan,กาญจนบุรี,413278.0
2020,Feb,กาญจนบุรี,413278.0
2020,Mar,กาญจนบุรี,413278.0
2020,Apr,กาญจนบุรี,413278.0
2020,May,กาญจนบุรี,413278.0
2020,Jun,กาญจนบุรี,413278.0
2020,Jul,กาญจนบุรี,413278.0
2020,Aug,กาญจนบุรี,413278.0
2020,Sep,กาญจนบุรี,413278.0
2020,Oct,กาญจนบุรี,413278.0
2020,Nov,กาญจนบุรี,413278.0
2020,Dec,กาญจนบุรี,413278.0
2021,Jan,กาญจนบุรี,417909.0
2021,Feb,กาญจนบุรี,417909.0
2021,Mar,กาญจนบุรี,417909.0
2021,Apr,กาญจนบุรี,417909.0
2021,May,กาญจนบุรี,417909.0
2021,Jun,กาญจนบุรี,417909.0
2021,Jul,กาญจนบุรี,417909.0
2021,Aug,กาญจนบุรี,417909.0
2021,Sep,กาญจนบุรี,417909.0
2021,Oct,กาญจนบุรี,417909.0
2021,Nov,กาญจนบุรี,417909.0
2021,Dec,กาญจนบุรี,417909.0
2022,Jan,กาญจนบุรี,422530.0
2022,Feb,กาญจนบุรี,422530.0
2022,Mar,กาญจนบุรี,422530.0
2022,Apr,กาญจนบุรี,422530.0
2022,May,กาญจนบุรี,422530.0
2022,Jun,กาญจนบุรี,422530.0
2022,Jul,กาญจนบุรี,422530.0
2022,Aug,กาญจนบุรี,422530.0
2022,Sep,กาญจนบุรี,422530.0
2022,Oct,กาญจนบุรี,422530.0
2022,Nov,กาญจนบุรี,422530.0
2022,Dec,กาญจนบุรี,422530.0
2023,Jan,กาญจนบุรี,428256.0
2023,Feb,กาญจนบุรี,428256.0
2023,Mar,กาญจนบุรี,428256.0
2023,Apr,กาญจนบุรี,428256.0
2023,May,กาญจนบุรี,428256.0
2023,Jun,กาญจนบุรี,428256.0
2023,Jul,กาญจนบุรี,428256.0
2023,Aug,กาญจนบุรี,428256.0
2023,Sep,กาญจนบุรี,428256.0
2023,Oct,กาญจนบุรี,428256.0
2023,Nov,กาญจนบุรี,428256.0
2023,Dec,กาญจนบุรี,428256.0
2024,Jan,กาญจนบุรี,
2024,Feb,กาญจนบุรี,
2024,Mar,กาญจนบุรี,
2024,Apr,กาญจนบุรี,
2024,May,กาญจนบุรี,
2024,Jun,กาญจนบุรี,
2024,Jul,กาญจนบุรี,
2024,Aug,กาญจนบุรี,
2024,Sep,กาญจนบุรี,
2024,Oct,กาญจนบุรี,
2024,Nov,กาญจนบุรี,
2024,Dec,กาญจนบุรี,
2020,Jan,สุพรรณบุรี,504003.0
2020,Feb,สุพรรณบุรี,504003.0
2020,Mar,สุพรรณบุรี,504003.0
2020,Apr,สุพรรณบุรี,504003.0
2020,May,สุพรรณบุรี,504003.0
2020,Jun,สุพรรณบุรี,504003.0
2020,Jul,สุพรรณบุรี,504003.0
2020,Aug,สุพรรณบุรี,504003.0
2020,Sep,สุพรรณบุรี,504003.0
2020,Oct,สุพรรณบุรี,504003.0
2020,Nov,สุพรรณบุรี,504003.0
2020,Dec,สุพรรณบุรี,504003.0
2021,Jan,สุพรรณบุรี,508828.0
2021,Feb,สุพรรณบุรี,508828.0
2021,Mar,สุพรรณบุรี,508828.0
2021,Apr,สุพรรณบุรี,508828.0
2021,May,สุพรรณบุรี,508828.0
2021,Jun,สุพรรณบุรี,508828.0
2021,Jul,สุพรรณบุรี,508828.0
2021,Aug,สุพรรณบุรี,508828.0
2021,Sep,สุพรรณบุรี,508828.0
2021,Oct,สุพรรณบุรี,508828.0
2021,Nov,สุพรรณบุรี,508828.0
2021,Dec,สุพรรณบุรี,508828.0
2022,Jan,สุพรรณบุรี,512457.0
2022,Feb,สุพรรณบุรี,512457.0
2022,Mar,สุพรรณบุรี,512457.0
2022,Apr,สุพรรณบุรี,512457.0
2022,May,สุพรรณบุรี,512457.0
2022,Jun,สุพรรณบุรี,512457.0
2022,Jul,สุพรรณบุรี,512457.0
2022,Aug,สุพรรณบุรี,512457.0
2022,Sep,สุพรรณบุรี,512457.0
2022,Oct,สุพรรณบุรี,512457.0
2022,Nov,สุพรรณบุรี,512457.0
2022,Dec,สุพรรณบุรี,512457.0
2023,Jan,สุพรรณบุรี,516089.0
2023,Feb,สุพรรณบุรี,516089.0
2023,Mar,สุพรรณบุรี,516089.0
2023,Apr,สุพรรณบุรี,516089.0
2023,May,สุพรรณบุรี,516089.0
2023,Jun,สุพรรณบุรี,516089.0
2023,Jul,สุพรรณบุรี,516089.0
2023,Aug,สุพรรณบุรี,516089.0
2023,Sep,สุพรรณบุรี,516089.0
2023,Oct,สุพรรณบุรี,516089.0
2023,Nov,สุพรรณบุรี,516089.0
2023,Dec,สุพรรณบุรี,516089.0
2024,Jan,สุพรรณบุรี,
2024,Feb,สุพรรณบุรี,
2024,Mar,สุพรรณบุรี,
2024,Apr,สุพรรณบุรี,
2024,May,สุพรรณบุรี,
2024,Jun,สุพรรณบุรี,
2024,Jul,สุพรรณบุรี,
2024,Aug,สุพรรณบุรี,
2024,Sep,สุพรรณบุรี,
2024,Oct,สุพรรณบุรี,
2024,Nov,สุพรรณบุรี,
2024,Dec,สุพรรณบุรี,
2020,Jan,นครปฐม,504023.0
2020,Feb,นครปฐม,504023.0
2020,Mar,นครปฐม,504023.0
2020,Apr,นครปฐม,504023.0
2020,May,นครปฐม,504023.0
2020,Jun,นครปฐม,504023.0
2020,Jul,นครปฐม,504023.0
2020,Aug,นครปฐม,504023.0
2020,Sep,นครปฐม,504023.0
2020,Oct,นครปฐม,504023.0
2020,Nov,นครปฐม,504023.0
2020,Dec,นครปฐม,504023.0
2021,Jan,นครปฐม,510639.0
2021,Feb,นครปฐม,510639.0
2021,Mar,นครปฐม,510639.0
2021,Apr,นครปฐม,510639.0
2021,May,นครปฐม,510639.0
2021,Jun,นครปฐม,510639.0
2021,Jul,นครปฐม,510639.0
2021,Aug,นครปฐม,510639.0
2021,Sep,นครปฐม,510639.0
2021,Oct,นครปฐม,510639.0
2021,Nov,นครปฐม,510639.0
2021,Dec,นครปฐม,510639.0
2022,Jan,นครปฐม,518617.0
2022,Feb,นครปฐม,518617.0
2022,Mar,นครปฐม,518617.0
2022,Apr,นครปฐม,518617.0
2022,May,นครปฐม,518617.0
2022,Jun,นครปฐม,518617.0
2022,Jul,นครปฐม,518617.0
2022,Aug,นครปฐม,518617.0
2022,Sep,นครปฐม,518617.0
2022,Oct,นครปฐม,518617.0
2022,Nov,นครปฐม,518617.0
2022,Dec,นครปฐม,518617.0
2023,Jan,นครปฐม,528612.0
2023,Feb,นครปฐม,528612.0
2023,Mar,นครปฐม,528612.0
2023,Apr,นครปฐม,528612.0
2023,May,นครปฐม,528612.0
2023,Jun,นครปฐม,528612.0
2023,Jul,นครปฐม,528612.0
2023,Aug,นครปฐม,528612.0
2023,Sep,นครปฐม,528612.0
2023,Oct,นครปฐม,528612.0
2023,Nov,นครปฐม,528612.0
2023,Dec,นครปฐม,528612.0
2024,Jan,นครปฐม,
2024,Feb,นครปฐม,
2024,Mar,นครปฐม,
2024,Apr,นครปฐม,
2024,May,นครปฐม,
2024,Jun,นครปฐม,
2024,Jul,นครปฐม,
2024,Aug,นครปฐม,
2024,Sep,นครปฐม,
2024,Oct,นครปฐม,
2024,Nov,นครปฐม,
2024,Dec,นครปฐม,
2020,Jan,สมุทรสาคร,244894.0
2020,Feb,สมุทรสาคร,244894.0
2020,Mar,สมุทรสาคร,244894.0
2020,Apr,สมุทรสาคร,244894.0
2020,May,สมุทรสาคร,244894.0
2020,Jun,สมุทรสาคร,244894.0
2020,Jul,สมุทรสาคร,244894.0
2020,Aug,สมุทรสาคร,244894.0
2020,Sep,สมุทรสาคร,244894.0
2020,Oct,สมุทรสาคร,244894.0
2020,Nov,สมุทรสาคร,244894.0
2020,Dec,สมุทรสาคร,244894.0
2021,Jan,สมุทรสาคร,247795.0
2021,Feb,สมุทรสาคร,247795.0
2021,Mar,สมุทรสาคร,247795.0
2021,Apr,สมุทรสาคร,247795.0
2021,May,สมุทรสาคร,247795.0
2021,Jun,สมุทรสาคร,247795.0
2021,Jul,สมุทรสาคร,247795.0
2021,Aug,สมุทรสาคร,247795.0
2021,Sep,สมุทรสาคร,247795.0
2021,Oct,สมุทรสาคร,247795.0
2021,Nov,สมุทรสาคร,247795.0
2021,Dec,สมุทรสาคร,247795.0
2022,Jan,สมุทรสาคร,256536.0
2022,Feb,สมุทรสาคร,256536.0
2022,Mar,สมุทรสาคร,256536.0
2022,Apr,สมุทรสาคร,256536.0
2022,May,สมุทรสาคร,256536.0
2022,Jun,สมุทรสาคร,256536.0
2022,Jul,สมุทรสาคร,256536.0
2022,Aug,สมุทรสาคร,256536.0
2022,Sep,สมุทรสาคร,256536.0
2022,Oct,สมุทรสาคร,256536.0
2022,Nov,สมุทรสาคร,256536.0
2022,Dec,สมุทรสาคร,256536.0
2023,Jan,สมุทรสาคร,268122.0
2023,Feb,สมุทรสาคร,268122.0
2023,Mar,สมุทรสาคร,268122.0
2023,Apr,สมุทรสาคร,268122.0
2023,May,สมุทรสาคร,268122.0
2023,Jun,สมุทรสาคร,268122.0
2023,Jul,สมุทรสาคร,268122.0
2023,Aug,สมุทรสาคร,268122.0
2023,Sep,สมุทรสาคร,268122.0
2023,Oct,สมุทรสาคร,268122.0
2023,Nov,สมุทรสาคร,268122.0
2023,Dec,สมุทรสาคร,268122.0
2024,Jan,สมุทรสาคร,
2024,Feb,สมุทรสาคร,
2024,Mar,สมุทรสาคร,
2024,Apr,สมุทรสาคร,
2024,May,สมุทรสาคร,
2024,Jun,สมุทรสาคร,
2024,Jul,สมุทรสาคร,
2024,Aug,สมุทรสาคร,
2024,Sep,สมุทรสาคร,
2024,Oct,สมุทรสาคร,
2024,Nov,สมุทรสาคร,
2024,Dec,สมุทรสาคร,
2020,Jan,สมุทรสงคราม,80262.0
2020,Feb,สมุทรสงคราม,80262.0
2020,Mar,สมุทรสงคราม,80262.0
2020,Apr,สมุทรสงคราม,80262.0
2020,May,สมุทรสงคราม,80262.0
2020,Jun,สมุทรสงคราม,80262.0
2020,Jul,สมุทรสงคราม,80262.0
2020,Aug,สมุทรสงคราม,80262.0
2020,Sep,สมุทรสงคราม,80262.0
2020,Oct,สมุทรสงคราม,80262.0
2020,Nov,สมุทรสงคราม,80262.0
2020,Dec,สมุทรสงคราม,80262.0
2021,Jan,สมุทรสงคราม,82108.0
2021,Feb,สมุทรสงคราม,82108.0
2021,Mar,สมุทรสงคราม,82108.0
2021,Apr,สมุทรสงคราม,82108.0
2021,May,สมุทรสงคราม,82108.0
2021,Jun,สมุทรสงคราม,82108.0
2021,Jul,สมุทรสงคราม,82108.0
2021,Aug,สมุทรสงคราม,82108.0
2021,Sep,สมุทรสงคราม,82108.0
2021,Oct,สมุทรสงคราม,82108.0
2021,Nov,สมุทรสงคราม,82108.0
2021,Dec,สมุทรสงคราม,82108.0
2022,Jan,สมุทรสงคราม,84345.0
2022,Feb,สมุทรสงคราม,84345.0
2022,Mar,สมุทรสงคราม,84345.0
2022,Apr,สมุทรสงคราม,84345.0
2022,May,สมุทรสงคราม,84345.0
2022,Jun,สมุทรสงคราม,84345.0
2022,Jul,สมุทรสงคราม,84345.0
2022,Aug,สมุทรสงคราม,84345.0
2022,Sep,สมุทรสงคราม,84345.0
2022,Oct,สมุทรสงคราม,84345.0
2022,Nov,สมุทรสงคราม,84345.0
2022,Dec,สมุทรสงคราม,84345.0
2023,Jan,สมุทรสงคราม,86445.0
2023,Feb,สมุทรสงคราม,86445.0
2023,Mar,สมุทรสงคราม,86445.0
2023,Apr,สมุทรสงคราม,86445.0
2023,May,สมุทรสงคราม,86445.0
2023,Jun,สมุทรสงคราม,86445.0
2023,Jul,สมุทรสงคราม,86445.0
2023,Aug,สมุทรสงคราม,86445.0
2023,Sep,สมุทรสงคราม,86445.0
2023,Oct,สมุทรสงคราม,86445.0
2023,Nov,สมุทรสงคราม,86445.0
2023,Dec,สมุทรสงคราม,86445.0
2024,Jan,สมุทรสงคราม,
2024,Feb,สมุทรสงคราม,
2024,Mar,สมุทรสงคราม,
2024,Apr,สมุทรสงคราม,
2024,May,สมุทรสงคราม,
2024,Jun,สมุทรสงคราม,
2024,Jul,สมุทรสงคราม,
2024,Aug,สมุทรสงคราม,
2024,Sep,สมุทรสงคราม,
2024,Oct,สมุทรสงคราม,
2024,Nov,สมุทรสงคราม,
2024,Dec,สมุทรสงคราม,
2020,Jan,เพชรบุรี,343939.0
2020,Feb,เพชรบุรี,343939.0
2020,Mar,เพชรบุรี,343939.0
2020,Apr,เพชรบุรี,343939.0
2020,May,เพชรบุรี,343939.0
2020,Jun,เพชรบุรี,343939.0
2020,Jul,เพชรบุรี,343939.0
2020,Aug,เพชรบุรี,343939.0
2020,Sep,เพชรบุรี,343939.0
2020,Oct,เพชรบุรี,343939.0
2020,Nov,เพชรบุรี,343939.0
2020,Dec,เพชรบุรี,343939.0
2021,Jan,เพชรบุรี,350778.0
2021,Feb,เพชรบุรี,350778.0
2021,Mar,เพชรบุรี,350778.0
2021,Apr,เพชรบุรี,350778.0
2021,May,เพชรบุรี,350778.0
2021,Jun,เพชรบุรี,350778.0
2021,Jul,เพชรบุรี,350778.0
2021,Aug,เพชรบุรี,350778.0
2021,Sep,เพชรบุรี,350778.0
2021,Oct,เพชรบุรี,350778.0
2021,Nov,เพชรบุรี,350778.0
2021,Dec,เพชรบุรี,350778.0
2022,Jan,เพชรบุรี,359931.0
2022,Feb,เพชรบุรี,359931.0
2022,Mar,เพชรบุรี,359931.0
2022,Apr,เพชรบุรี,359931.0
2022,May,เพชรบุรี,359931.0
2022,Jun,เพชรบุรี,359931.0
2022,Jul,เพชรบุรี,359931.0
2022,Aug,เพชรบุรี,359931.0
2022,Sep,เพชรบุรี,359931.0
2022,Oct,เพชรบุรี,359931.0
2022,Nov,เพชรบุรี,359931.0
2022,Dec,เพชรบุรี,359931.0
2023,Jan,เพชรบุรี,366474.0
2023,Feb,เพชรบุรี,366474.0
2023,Mar,เพชรบุรี,366474.0
2023,Apr,เพชรบุรี,366474.0
2023,May,เพชรบุรี,366474.0
2023,Jun,เพชรบุรี,366474.0
2023,Jul,เพชรบุรี,366474.0
2023,Aug,เพชรบุรี,366474.0
2023,Sep,เพชรบุรี,366474.0
2023,Oct,เพชรบุรี,366474.0
2023,Nov,เพชรบุรี,366474.0
2023,Dec,เพชรบุรี,366474.0
2024,Jan,เพชรบุรี,
2024,Feb,เพชรบุรี,
2024,Mar,เพชรบุรี,
2024,Apr,เพชรบุรี,
2024,May,เพชรบุรี,
2024,Jun,เพชรบุรี,
2024,Jul,เพชรบุรี,
2024,Aug,เพชรบุรี,
2024,Sep,เพชรบุรี,
2024,Oct,เพชรบุรี,
2024,Nov,เพชรบุรี,
2024,Dec,เพชรบุรี,
2020,Jan,ประจวบคีรีขันธ์,346970.0
2020,Feb,ประจวบคีรีขันธ์,346970.0
2020,Mar,ประจวบคีรีขันธ์,346970.0
2020,Apr,ประจวบคีรีขันธ์,346970.0
2020,May,ประจวบคีรีขันธ์,346970.0
2020,Jun,ประจวบคีรีขันธ์,346970.0
2020,Jul,ประจวบคีรีขันธ์,346970.0
2020,Aug,ประจวบคีรีขันธ์,346970.0
2020,Sep,ประจวบคีรีขันธ์,346970.0
2020,Oct,ประจวบคีรีขันธ์,346970.0
2020,Nov,ประจวบคีรีขันธ์,346970.0
2020,Dec,ประจวบคีรีขันธ์,346970.0
2021,Jan,ประจวบคีรีขันธ์,349731.0
2021,Feb,ประจวบคีรีขันธ์,349731.0
2021,Mar,ประจวบคีรีขันธ์,349731.0
2021,Apr,ประจวบคีรีขันธ์,349731.0
2021,May,ประจวบคีรีขันธ์,349731.0
2021,Jun,ประจวบคีรีขันธ์,349731.0
2021,Jul,ประจวบคีรีขันธ์,349731.0
2021,Aug,ประจวบคีรีขันธ์,349731.0
2021,Sep,ประจวบคีรีขันธ์,349731.0
2021,Oct,ประจวบคีรีขันธ์,349731.0
2021,Nov,ประจวบคีรีขันธ์,349731.0
2021,Dec,ประจวบคีรีขันธ์,349731.0
2022,Jan,ประจวบคีรีขันธ์,353914.0
2022,Feb,ประจวบคีรีขันธ์,353914.0
2022,Mar,ประจวบคีรีขันธ์,353914.0
2022,Apr,ประจวบคีรีขันธ์,353914.0
2022,May,ประจวบคีรีขันธ์,353914.0
2022,Jun,ประจวบคีรีขันธ์,353914.0
2022,Jul,ประจวบคีรีขันธ์,353914.0
2022,Aug,ประจวบคีรีขันธ์,353914.0
2022,Sep,ประจวบคีรีขันธ์,353914.0
2022,Oct,ประจวบคีรีขันธ์,353914.0
2022,Nov,ประจวบคีรีขันธ์,353914.0
2022,Dec,ประจวบคีรีขันธ์,353914.0
2023,Jan,ประจวบคีรีขันธ์,357185.0
2023,Feb,ประจวบคีรีขันธ์,357185.0
2023,Mar,ประจวบคีรีขันธ์,357185.0
2023,Apr,ประจวบคีรีขันธ์,357185.0
2023,May,ประจวบคีรีขันธ์,357185.0
2023,Jun,ประจวบคีรีขันธ์,357185.0
2023,Jul,ประจวบคีรีขันธ์,357185.0
2023,Aug,ประจวบคีรีขันธ์,357185.0
2023,Sep,ประจวบคีรีขันธ์,357185.0
2023,Oct,ประจวบคีรีขันธ์,357185.0
2023,Nov,ประจวบคีรีขันธ์,357185.0
2023,Dec,ประจวบคีรีขันธ์,357185.0
2024,Jan,ประจวบคีรีขันธ์,
2024,Feb,ประจวบคีรีขันธ์,
2024,Mar,ประจวบคีรีขันธ์,
2024,Apr,ประจวบคีรีขันธ์,
2024,May,ประจวบคีรีขันธ์,
2024,Jun,ประจวบคีรีขันธ์,
2024,Jul,ประจวบคีรีขันธ์,
2024,Aug,ประจวบคีรีขันธ์,
2024,Sep,ประจวบคีรีขันธ์,
2024,Oct,ประจวบคีรีขันธ์,
2024,Nov,ประจวบคีรีขันธ์,
2024,Dec,ประจวบคีรีขันธ์,
2020,Jan,เชียงใหม่,1532297.0
2020,Feb,เชียงใหม่,1532297.0
2020,Mar,เชียงใหม่,1532297.0
2020,Apr,เชียงใหม่,1532297.0
2020,May,เชียงใหม่,1532297.0
2020,Jun,เชียงใหม่,1532297.0
2020,Jul,เชียงใหม่,1532297.0
2020,Aug,เชียงใหม่,1532297.0
2020,Sep,เชียงใหม่,1532297.0
2020,Oct,เชียงใหม่,1532297.0
2020,Nov,เชียงใหม่,1532297.0
2020,Dec,เชียงใหม่,1532297.0
2021,Jan,เชียงใหม่,1553728.0
2021,Feb,เชียงใหม่,1553728.0
2021,Mar,เชียงใหม่,1553728.0
2021,Apr,เชียงใหม่,1553728.0
2021,May,เชียงใหม่,1553728.0
2021,Jun,เชียงใหม่,1553728.0
2021,Jul,เชียงใหม่,1553728.0
2021,Aug,เชียงใหม่,1553728.0
2021,Sep,เชียงใหม่,1553728.0
2021,Oct,เชียงใหม่,1553728.0
2021,Nov,เชียงใหม่,1553728.0
2021,Dec,เชียงใหม่,1553728.0
2022,Jan,เชียงใหม่,1577123.0
2022,Feb,เชียงใหม่,1577123.0
2022,Mar,เชียงใหม่,1577123.0
2022,Apr,เชียงใหม่,1577123.0
2022,May,เชียงใหม่,1577123.0
2022,Jun,เชียงใหม่,1577123.0
2022,Jul,เชียงใหม่,1577123.0
2022,Aug,เชียงใหม่,1577123.0
2022,Sep,เชียงใหม่,1577123.0
2022,Oct,เชียงใหม่,1577123.0
2022,Nov,เชียงใหม่,1577123.0
2022,Dec,เชียงใหม่,1577123.0
2023,Jan,เชียงใหม่,1610122.0
2023,Feb,เชียงใหม่,1610122.0
2023,Mar,เชียงใหม่,1610122.0
2023,Apr,เชียงใหม่,1610122.0
2023,May,เชียงใหม่,1610122.0
2023,Jun,เชียงใหม่,1610122.0
2023,Jul,เชียงใหม่,1610122.0
2023,Aug,เชียงใหม่,1610122.0
2023,Sep,เชียงใหม่,1610122.0
2023,Oct,เชียงใหม่,1610122.0
2023,Nov,เชียงใหม่,1610122.0
2023,Dec,เชียงใหม่,1610122.0
2024,Jan,เชียงใหม่,
2024,Feb,เชียงใหม่,
2024,Mar,เชียงใหม่,
2024,Apr,เชียงใหม่,
2024,May,เชียงใหม่,
2024,Jun,เชียงใหม่,
2024,Jul,เชียงใหม่,
2024,Aug,เชียงใหม่,
2024,Sep,เชียงใหม่,
2024,Oct,เชียงใหม่,
2024,Nov,เชียงใหม่,
2024,Dec,เชียงใหม่,
2020,Jan,ลำพูน,285919.0
2020,Feb,ลำพูน,285919.0
2020,Mar,ลำพูน,285919.0
2020,Apr,ลำพูน,285919.0
2020,May,ลำพูน,285919.0
2020,Jun,ลำพูน,285919.0
2020,Jul,ลำพูน,285919.0
2020,Aug,ลำพูน,285919.0
2020,Sep,ลำพูน,285919.0
2020,Oct,ลำพูน,285919.0
2020,Nov,ลำพูน,285919.0
2020,Dec,ลำพูน,285919.0
2021,Jan,ลำพูน,286878.0
2021,Feb,ลำพูน,286878.0
2021,Mar,ลำพูน,286878.0
2021,Apr,ลำพูน,286878.0
2021,May,ลำพูน,286878.0
2021,Jun,ลำพูน,286878.0
2021,Jul,ลำพูน,286878.0
2021,Aug,ลำพูน,286878.0
2021,Sep,ลำพูน,286878.0
2021,Oct,ลำพูน,286878.0
2021,Nov,ลำพูน,286878.0
2021,Dec,ลำพูน,286878.0
2022,Jan,ลำพูน,285317.0
2022,Feb,ลำพูน,285317.0
2022,Mar,ลำพูน,285317.0
2022,Apr,ลำพูน,285317.0
2022,May,ลำพูน,285317.0
2022,Jun,ลำพูน,285317.0
2022,Jul,ลำพูน,285317.0
2022,Aug,ลำพูน,285317.0
2022,Sep,ลำพูน,285317.0
2022,Oct,ลำพูน,285317.0
2022,Nov,ลำพูน,285317.0
2022,Dec,ลำพูน,285317.0
2023,Jan,ลำพูน,284850.0
2023,Feb,ลำพูน,284850.0
2023,Mar,ลำพูน,284850.0
2023,Apr,ลำพูน,284850.0
2023,May,ลำพูน,284850.0
2023,Jun,ลำพูน,284850.0
2023,Jul,ลำพูน,284850.0
2023,Aug,ลำพูน,284850.0
2023,Sep,ลำพูน,284850.0
2023,Oct,ลำพูน,284850.0
2023,Nov,ลำพูน,284850.0
2023,Dec,ลำพูน,284850.0
2024,Jan,ลำพูน,
2024,Feb,ลำพูน,
2024,Mar,ลำพูน,
2024,Apr,ลำพูน,
2024,May,ลำพูน,
2024,Jun,ลำพูน,
2024,Jul,ลำพูน,
2024,Aug,ลำพูน,
2024,Sep,ลำพูน,
2024,Oct,ลำพูน,
2024,Nov,ลำพูน,
2024,Dec,ลำพูน,
2020,Jan,ลำปาง,469253.0
2020,Feb,ลำปาง,469253.0
2020,Mar,ลำปาง,469253.0
2020,Apr,ลำปาง,469253.0
2020,May,ลำปาง,469253.0
2020,Jun,ลำปาง,469253.0
2020,Jul,ลำปาง,469253.0
2020,Aug,ลำปาง,469253.0
2020,Sep,ลำปาง,469253.0
2020,Oct,ลำปาง,469253.0
2020,Nov,ลำปาง,469253.0
2020,Dec,ลำปาง,469253.0
2021,Jan,ลำปาง,471485.0
2021,Feb,ลำปาง,471485.0
2021,Mar,ลำปาง,471485.0
2021,Apr,ลำปาง,471485.0
2021,May,ลำปาง,471485.0
2021,Jun,ลำปาง,471485.0
2021,Jul,ลำปาง,471485.0
2021,Aug,ลำปาง,471485.0
2021,Sep,ลำปาง,471485.0
2021,Oct,ลำปาง,471485.0
2021,Nov,ลำปาง,471485.0
2021,Dec,ลำปาง,471485.0
2022,Jan,ลำปาง,471928.0
2022,Feb,ลำปาง,471928.0
2022,Mar,ลำปาง,471928.0
2022,Apr,ลำปาง,471928.0
2022,May,ลำปาง,471928.0
2022,Jun,ลำปาง,471928.0
2022,Jul,ลำปาง,471928.0
2022,Aug,ลำปาง,471928.0
2022,Sep,ลำปาง,471928.0
2022,Oct,ลำปาง,471928.0
2022,Nov,ลำปาง,471928.0
2022,Dec,ลำปาง,471928.0
2023,Jan,ลำปาง,472864.0
2023,Feb,ลำปาง,472864.0
2023,Mar,ลำปาง,472864.0
2023,Apr,ลำปาง,472864.0
2023,May,ลำปาง,472864.0
2023,Jun,ลำปาง,472864.0
2023,Jul,ลำปาง,472864.0
2023,Aug,ลำปาง,472864.0
2023,Sep,ลำปาง,472864.0
2023,Oct,ลำปาง,472864.0
2023,Nov,ลำปาง,472864.0
2023,Dec,ลำปาง,472864.0
2024,Jan,ลำปาง,
2024,Feb,ลำปาง,
2024,Mar,ลำปาง,
2024,Apr,ลำปาง,
2024,May,ลำปาง,
2024,Jun,ลำปาง,
2024,Jul,ลำปาง,
2024,Aug,ลำปาง,
2024,Sep,ลำปาง,
2024,Oct,ลำปาง,
2024,Nov,ลำปาง,
2024,Dec,ลำปาง,
2020,Jan,อุตรดิตถ์,269791.0
2020,Feb,อุตรดิตถ์,269791.0
2020,Mar,อุตรดิตถ์,269791.0
2020,Apr,อุตรดิตถ์,269791.0
2020,May,อุตรดิตถ์,269791.0
2020,Jun,อุตรดิตถ์,269791.0
2020,Jul,อุตรดิตถ์,269791.0
2020,Aug,อุตรดิตถ์,269791.0
2020,Sep,อุตรดิตถ์,269791.0
2020,Oct,อุตรดิตถ์,269791.0
2020,Nov,อุตรดิตถ์,269791.0
2020,Dec,อุตรดิตถ์,269791.0
2021,Jan,อุตรดิตถ์,274234.0
2021,Feb,อุตรดิตถ์,274234.0
2021,Mar,อุตรดิตถ์,274234.0
2021,Apr,อุตรดิตถ์,274234.0
2021,May,อุตรดิตถ์,274234.0
2021,Jun,อุตรดิตถ์,274234.0
2021,Jul,อุตรดิตถ์,274234.0
2021,Aug,อุตรดิตถ์,274234.0
2021,Sep,อุตรดิตถ์,274234.0
2021,Oct,อุตรดิตถ์,274234.0
2021,Nov,อุตรดิตถ์,274234.0
2021,Dec,อุตรดิตถ์,274234.0
2022,Jan,อุตรดิตถ์,277671.0
2022,Feb,อุตรดิตถ์,277671.0
2022,Mar,อุตรดิตถ์,277671.0
2022,Apr,อุตรดิตถ์,277671.0
2022,May,อุตรดิตถ์,277671.0
2022,Jun,อุตรดิตถ์,277671.0
2022,Jul,อุตรดิตถ์,277671.0
2022,Aug,อุตรดิตถ์,277671.0
2022,Sep,อุตรดิตถ์,277671.0
2022,Oct,อุตรดิตถ์,277671.0
2022,Nov,อุตรดิตถ์,277671.0
2022,Dec,อุตรดิตถ์,277671.0
2023,Jan,อุตรดิตถ์,280663.0
