Year,Month,Province,Rainfall
2024,Mar,ลำปาง,19.4
2024,Mar,ลำพูน,0.2
2024,Mar,สกลนคร,25.2
2024,Mar,สงขลา,16.8
2024,Mar,สตูล,93.1
2024,Mar,สระแก้ว,13.4
2024,Mar,สุพรรณบุรี,0.1
2024,Mar,สุราษฎร์ธานี,1.2
2024,Mar,สุรินทร์,9.5
2024,Mar,หนองคาย,98.8
2024,Mar,อุดรธานี,0.7
2024,Mar,อุตรดิตถ์,45.9
2024,Mar,อุบลราชธานี,7.6
2024,Mar,เชียงราย,4.3
2024,Mar,เชียงใหม่,13.2
2024,Mar,เพชรบุรี,28.4
2024,Mar,เพชรบูรณ์,59.93333333333333
2024,Mar,เลย,123.3
2024,Mar,แพร่,22.3
2024,Mar,แม่ฮ่องสอน,0.0
2024,May,Nan,181.5
2024,May,Pattani Airport,108.5
2024,May,Pattaya,258.5
2024,May,Phuket Airport,285.6
2024,May,Sattahip,234.1
2024,May,Takua Pa,1.2
2024,May,Tha Tum,30.5
2024,May,Trang Airport,1.5
2024,May,Umphang,138.5
2024,May,กรุงเทพมหานคร,245.25
2024,May,กาญจนบุรี,129.6
2024,May,กำแพงเพชร,100.7
2024,May,ขอนแก่น,291.2
2024,May,จันทบุรี,530.4
2024,May,ชลบุรี,359.3
2024,May,ชัยภูมิ,220.6
2024,May,ชุมพร,84.9
2024,May,ตราด,300.1
2024,May,ตาก,167.73333333333332
2024,May,นครพนม,270.8
2024,May,นครราชสีมา,149.15
2024,May,นครสวรรค์,206.5
2024,May,นราธิวาส,117.2
2024,May,บุรีรัมย์,84.6
2024,May,ประจวบคีรีขันธ์,81.0
2024,May,ปราจีนบุรี,164.85000000000002
2024,May,พะเยา,148.4
2024,May,พิษณุโลก,226.9
2024,May,ภูเก็ต,203.1
2024,May,มหาสารคาม,202.6
2024,May,มุกดาหาร,125.5
2024,May,ระนอง,312.0
2024,May,ระยอง,427.7
2024,May,ร้อยเอ็ด,293.5
2024,May,ลพบุรี,280.9
2024,May,ลำปาง,182.7
2024,May,ลำพูน,135.2
2024,May,สกลนคร,259.5
2024,May,สงขลา,54.4
2024,May,สตูล,169.3
2024,May,สระแก้ว,172.2
2024,May,สุพรรณบุรี,133.9
2024,May,สุราษฎร์ธานี,2.4
2024,May,สุรินทร์,111.7
2024,May,หนองคาย,147.6
2024,May,อุดรธานี,1.7
2024,May,อุตรดิตถ์,291.4
2024,May,อุบลราชธานี,413.9
2024,May,เชียงราย,173.5
2024,May,เชียงใหม่,88.4
2024,May,เพชรบุรี,57.3
2024,May,เพชรบูรณ์,182.23333333333335
2024,May,เลย,374.8
2024,May,แพร่,279.1
2024,May,แม่ฮ่องสอน,208.1
2024,Nov,Nan,11.2
2024,Nov,Pattani Airport,1402.3
2024,Nov,Pattaya,96.4
2024,Nov,Phuket Airport,118.6
2024,Nov,Sattahip,32.9
2024,Nov,Takua Pa,0.9
2024,Nov,Tha Tum,26.6
2024,Nov,Trang Airport,0.2
2024,Nov,Umphang,0.9
2024,Nov,กรุงเทพมหานคร,47.050000000000004
2024,Nov,กาญจนบุรี,29.6
2024,Nov,กำแพงเพชร,3.8
2024,Nov,ขอนแก่น,0.0
2024,Nov,จันทบุรี,25.6
2024,Nov,ชลบุรี,73.5
2024,Nov,ชัยภูมิ,10.3
2024,Nov,ชุมพร,923.5
2024,Nov,ตราด,65.3
2024,Nov,ตาก,14.066666666666668
2024,Nov,นครพนม,0.1
2024,Nov,นครราชสีมา,20.05
2024,Nov,นครสวรรค์,66.9
2024,Nov,นราธิวาส,1662.0
2024,Nov,บุรีรัมย์,7.4
2024,Nov,ประจวบคีรีขันธ์,173.0
2024,Nov,ปราจีนบุรี,3.4000000000000004
2024,Nov,พะเยา,16.9
2024,Nov,พิษณุโลก,0.0
2024,Nov,ภูเก็ต,54.3
2024,Nov,มหาสารคาม,6.4
2024,Nov,มุกดาหาร,1.2
2024,Nov,ระนอง,139.5
2024,Nov,ระยอง,49.2
2024,Nov,ร้อยเอ็ด,4.2
2024,Nov,ลพบุรี,36.95
2024,Nov,ลำปาง,12.7
2024,Nov,ลำพูน,37.9
2024,Nov,สกลนคร,0.0
2024,Nov,สงขลา,1344.7
2024,Nov,สตูล,260.7
2024,Nov,สระแก้ว,56.7
2024,Nov,สุพรรณบุรี,0.3
2024,Nov,สุราษฎร์ธานี,0.4
2024,Nov,สุรินทร์,9.3
2024,Nov,หนองคาย,0.0
2024,Nov,อุดรธานี,1.1
2024,Nov,อุตรดิตถ์,10.2
2024,Nov,อุบลราชธานี,0.5
2024,Nov,เชียงราย,25.1
2024,Nov,เชียงใหม่,47.2
2024,Nov,เพชรบุรี,199.8
2024,Nov,เพชรบูรณ์,16.8
2024,Nov,เลย,3.7
2024,Nov,แพร่,26.5
2024,Nov,แม่ฮ่องสอน,60.8
2024,Oct,Nan,118.9
2024,Oct,Pattani Airport,163.9
2024,Oct,Pattaya,248.6
2024,Oct,Phuket Airport,403.8
2024,Oct,Sattahip,186.1
2024,Oct,Takua Pa,0.6
2024,Oct,Tha Tum,27.7
2024,Oct,Trang Airport,0.6
2024,Oct,Umphang,191.9
2024,Oct,กรุงเทพมหานคร,290.25
2024,Oct,กาญจนบุรี,283.4
2024,Oct,กำแพงเพชร,212.1
2024,Oct,ขอนแก่น,27.7
2024,Oct,จันทบุรี,202.5
2024,Oct,ชลบุรี,107.9
2024,Oct,ชัยภูมิ,57.8
2024,Oct,ชุมพร,250.8
2024,Oct,ตราด,520.4
2024,Oct,ตาก,138.66666666666666
2024,Oct,นครพนม,17.1
2024,Oct,นครราชสีมา,249.55
2024,Oct,นครสวรรค์,130.0
2024,Oct,นราธิวาส,184.6
2024,Oct,บุรีรัมย์,202.0
2024,Oct,ประจวบคีรีขันธ์,323.1
2024,Oct,ปราจีนบุรี,219.25
2024,Oct,พะเยา,153.5
2024,Oct,พิษณุโลก,199.6
2024,Oct,ภูเก็ต,320.1
2024,Oct,มหาสารคาม,47.4
2024,Oct,มุกดาหาร,100.6
2024,Oct,ระนอง,297.1
2024,Oct,ระยอง,228.4
2024,Oct,ร้อยเอ็ด,25.7
2024,Oct,ลพบุรี,92.1
2024,Oct,ลำปาง,119.6
2024,Oct,ลำพูน,138.7
2024,Oct,สกลนคร,10.2
2024,Oct,สงขลา,209.7
2024,Oct,สตูล,290.4
2024,Oct,สระแก้ว,124.8
2024,Oct,สุพรรณบุรี,263.0
2024,Oct,สุราษฎร์ธานี,0.5
2024,Oct,สุรินทร์,52.0
2024,Oct,หนองคาย,41.0
2024,Oct,อุดรธานี,1.1
2024,Oct,อุตรดิตถ์,151.9
2024,Oct,อุบลราชธานี,170.5
2024,Oct,เชียงราย,244.9
2024,Oct,เชียงใหม่,144.5
2024,Oct,เพชรบุรี,309.7
2024,Oct,เพชรบูรณ์,154.26666666666665
2024,Oct,เลย,67.6
2024,Oct,แพร่,51.1
2024,Oct,แม่ฮ่องสอน,79.2
2024,Sep,Nan,280.1
2024,Sep,Pattani Airport,142.0
2024,Sep,Pattaya,493.8
2024,Sep,Phuket Airport,772.4
2024,Sep,Sattahip,235.6
2024,Sep,Takua Pa,0.4
2024,Sep,Tha Tum,28.1
2024,Sep,Trang Airport,0.2
2024,Sep,Umphang,265.6
2024,Sep,กรุงเทพมหานคร,287.05
2024,Sep,กาญจนบุรี,62.8
2024,Sep,กำแพงเพชร,210.2
2024,Sep,ขอนแก่น,431.8
2024,Sep,จันทบุรี,356.8
2024,Sep,ชลบุรี,423.6
2024,Sep,ชัยภูมิ,348.2
2024,Sep,ชุมพร,155.6
2024,Sep,ตราด,1189.3
2024,Sep,ตาก,142.33333333333334
2024,Sep,นครพนม,487.2
2024,Sep,นครราชสีมา,213.3
2024,Sep,นครสวรรค์,256.6
2024,Sep,นราธิวาส,150.3
2024,Sep,บุรีรัมย์,201.2
2024,Sep,ประจวบคีรีขันธ์,77.2
2024,Sep,ปราจีนบุรี,342.3
2024,Sep,พะเยา,377.2
2024,Sep,พิษณุโลก,173.9
2024,Sep,ภูเก็ต,644.4
2024,Sep,มหาสารคาม,224.2
2024,Sep,มุกดาหาร,484.6
2024,Sep,ระนอง,712.8
2024,Sep,ระยอง,155.8
2024,Sep,ร้อยเอ็ด,281.2
2024,Sep,ลพบุรี,288.05
2024,Sep,ลำปาง,337.3
2024,Sep,ลำพูน,325.3
2024,Sep,สกลนคร,330.4
2024,Sep,สงขลา,178.4
2024,Sep,สตูล,461.7
2024,Sep,สระแก้ว,211.7
2024,Sep,สุพรรณบุรี,222.0
2024,Sep,สุราษฎร์ธานี,0.4
2024,Sep,สุรินทร์,314.2
2024,Sep,หนองคาย,611.5
2024,Sep,อุดรธานี,0.5
2024,Sep,อุตรดิตถ์,314.4
2024,Sep,อุบลราชธานี,561.0
2024,Sep,เชียงราย,243.7
2024,Sep,เชียงใหม่,382.5
2024,Sep,เพชรบุรี,107.8
2024,Sep,เพชรบูรณ์,208.1
2024,Sep,เลย,263.1
2024,Sep,แพร่,188.3
2024,Sep,แม่ฮ่องสอน,191.7
