     ตารางที่ 5  สถิติจำนวนโรงงานอุตสาหกรรมที่ได้รับใบอนุญาตประกอบกิจการ จำพวก 3 และที่ได้ใบรับแจ้งประกอบกิจการ จำพวก 2 จำแนกเป็นรายจังหวัด ในรอบปี 2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, จำพวกที่ 2 ,,,,,, จำพวกที่ 3 ,,,,,, รวมทั้งหมด ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลำปาง, 1 , 2.20 , -   , -   , -   , 69.50 , 14 , 207.71 , 84 , 29 , 113 ," 7,021.70 ", 15 , 209.91 , 84 , 29 , 113 ," 7,091.20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลำพูน, 1 , 23.00 , 7 , 6 , 13 , 65.07 , 21 ," 4,843.21 "," 2,211 "," 2,955 "," 5,166 "," 25,087.75 ", 22 ," 4,866.21 "," 2,218 "," 2,961 "," 5,179 "," 25,152.82 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เลย, 3 , 80.80 , 16 , 8 , 24 , 212.50 , 3 , 54.80 , 11 , 1 , 12 ," 1,043.60 ", 6 , 135.60 , 27 , 9 , 36 ," 1,256.10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ศรีสะเกษ, -   , -   , -   , -   , -   , -   , 8 ," 2,732.87 ", 346 , 213 , 559 ," 14,953.03 ", 8 ," 2,732.87 ", 346 , 213 , 559 ," 14,953.03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สกลนคร, -   , -   , -   , -   , -   , -   , 17 , 839.05 , 212 , 85 , 297 ," 17,281.13 ", 17 , 839.05 , 212 , 85 , 297 ," 17,281.13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สงขลา, -   , -   , -   , -   , -   , -   , 44 ," 4,647.87 ", 682 ," 1,189 "," 1,871 "," 119,638.58 ", 44 ," 4,647.87 ", 682 ," 1,189 "," 1,871 "," 119,638.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สตูล, -   , -   , -   , -   , -   , -   , 2 , 5.20 , 7 , -   , 7 , 323.00 , 2 , 5.20 , 7 , -   , 7 , 323.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สมุทรปราการ, 10 , 445.40 , 137 , 296 , 433 , 728.45 , 190 ," 21,879.32 "," 4,414 "," 3,090 "," 7,504 "," 130,308.86 ", 200 ," 22,324.72 "," 4,551 "," 3,386 "," 7,937 "," 131,037.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สมุทรสงคราม, -   , -   , -   , -   , -   , -   , 1 , 11.50 , 6 , 1 , 7 , 218.42 , 1 , 11.50 ,6,1,7, 218.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สมุทรสาคร, 2 , 49.63 , 21 , 12 , 33 , 148.50 , 163 ," 7,604.60 "," 4,389 "," 3,420 "," 7,809 "," 102,549.06 ", 165 ," 7,654.22 "," 4,410 "," 3,432 "," 7,842 "," 102,697.56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สระแก้ว, -   , -   , -   , -   , -   , -   , 3 ," 4,237.77 ", 223 , 66 , 289 ," 122,667.00 ", 3 ," 4,237.77 ",223,66,289," 122,667.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สระบุรี, 5 , 89.38 , 36 , 23 , 59 , 347.25 , 29 ," 8,199.35 ", 702 , 336 ," 1,038 "," 412,712.82 ", 34 ," 8,288.73 ", 738 , 359 ," 1,097 "," 413,060.07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สิงห์บุรี, 4 , 166.30 , 70 , 13 , 83 , 294.27 , 14 , 647.70 , 64 , 8 , 72 ," 3,828.90 ", 18 , 814.00 , 134 , 21 , 155 ," 4,123.17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สุโขทัย, -   , -   , -   , -   , -   , -   , 17 , 211.30 , 91 , 19 , 110 ," 10,489.05 ", 17 , 211.30 , 91 , 19 , 110 ," 10,489.05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สุพรรณบุรี, -   , -   , -   , -   , -   , -   , 13 ," 15,096.70 ", 73 , 35 , 108 ," 1,035,568.93 ", 13 ," 15,096.70 ", 73 , 35 , 108 ," 1,035,568.93 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สุราษฎร์ธานี, -   , -   , -   , -   , -   , -   , 31 , 557.52 , 374 , 161 , 535 ," 21,140.94 ", 31 , 557.52 , 374 , 161 , 535 ," 21,140.94 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สุรินทร์, 1 , 5.50 , 30 , 40 , 70 , 66.00 , 25 ," 2,688.90 ", 162 , 46 , 208 ," 179,737.21 ", 26 ," 2,694.40 ",192,86,278," 179,803.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
หนองคาย, -   , -   , -   , -   , -   , -   , 8 , 278.10 , 109 , 55 , 164 ," 10,200.76 ", 8 , 278.10 , 109 , 55 , 164 ," 10,200.76 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
หนองบัวลำภู, -   , -   , -   , -   , -   , -   , 3 , 104.40 , 27 , 13 , 40 ," 2,357.00 ", 3 , 104.40 , 27 , 13 , 40 ," 2,357.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อ่างทอง, -   , -   , -   , -   , -   , -   , 4 , 172.50 , 52 , 13 , 65 ," 2,053.28 ", 4 , 172.50 , 52 , 13 , 65 ," 2,053.28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อำนาจเจริญ, -   , -   , -   , -   , -   , -   , 6 , 131.00 , 74 , 6 , 80 ," 3,645.22 ", 6 , 131.00 , 74 , 6 , 80 ," 3,645.22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อุดรธานี, -   , -   , -   , -   , -   , -   , 21 ," 8,694.30 ", 164 , 66 , 230 ," 538,082.34 ", 21 ," 8,694.30 ", 164 , 66 , 230 ," 538,082.34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อุตรดิตถ์, -   , -   , -   , -   , -   , -   , 3 , 28.35 , 17 , 2 , 19 , 954.50 , 3 , 28.35 , 17 , 2 , 19 , 954.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อุทัยธานี, -   , -   , -   , -   , -   , -   , 1 , 31.54 , 5 , -   , 5 ," 2,494.26 ", 1 , 31.54 , 5 , -   , 5 ," 2,494.26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อุบลราชธานี, -   , -   , -   , -   , -   , -   , 33 , 744.45 , 248 , 78 , 326 ," 17,371.12 ", 33 , 744.45 , 248 , 78 , 326 ," 17,371.12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
รวม, 81 ," 2,287.02 ", 928 , 950 ," 1,878 "," 5,589.45 "," 2,031 "," 284,261.73 "," 42,910 "," 31,101 "," 74,011 "," 5,374,206.77 "," 2,112 "," 286,548.75 "," 43,838 "," 32,051 "," 75,889 "," 5,379,796.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
